,기준년월,그룹번호,그룹내고객수,종목번호,그룹내_매수여부,그룹내_매도여부,매수고객수,매도고객수,평균매수수량,평균매도수량,매수가격_중앙값,매도가격_중앙값,평균가격
20873,202004,MAD43,2879,A053980,Y,Y,7,10,252,331,14199,14950,14826
20874,202004,MAD43,2879,A054780,Y,Y,8,9,4673,4633,2290,2305,2582
20875,202004,MAD43,2879,A055550,Y,Y,21,17,374,255,28325,28550,28218
20876,202004,MAD43,2879,A058820,Y,Y,3,3,168,89,4087,3940,3942
20877,202004,MAD43,2879,A059090,Y,Y,4,4,179,242,10450,9460,9593
20878,202004,MAD43,2879,A060150,Y,Y,3,3,110,44,7380,7550,7000
20879,202004,MAD43,2879,A060250,Y,Y,6,7,15,45,34087,37550,35242
20880,202004,MAD43,2879,A060370,Y,Y,6,5,854,2609,4180,4053,3704
20881,202004,MAD43,2879,A060720,Y,Y,6,5,200,143,18444,19000,18086
20882,202004,MAD43,2879,A061250,Y,Y,4,4,177,139,10700,11450,10242
20883,202004,MAD43,2879,A061970,Y,Y,8,5,144,148,6670,6790,6671
20884,202004,MAD43,2879,A062970,Y,Y,3,3,95,69,10030,9350,8145
20885,202004,MAD43,2879,A063160,Y,Y,6,6,258,287,30492,31550,30167
20886,202004,MAD43,2879,A063440,Y,Y,3,3,2235,2168,1674,1682,1448
20887,202004,MAD43,2879,A064260,Y,Y,8,11,1147,1569,4186,4065,3898
20888,202004,MAD43,2879,A064350,Y,Y,24,25,212,227,17900,17250,14567
20889,202004,MAD43,2879,A064510,Y,Y,3,4,416,989,4081,2121,2677
20890,202004,MAD43,2879,A064550,Y,Y,9,9,224,308,15383,13500,12636
20891,202004,MAD43,2879,A065440,Y,Y,3,3,422,674,1545,1700,1481
20892,202004,MAD43,2879,A065450,Y,Y,6,7,221,264,4580,4415,2887
20893,202004,MAD43,2879,A065530,Y,Y,6,8,69,103,4670,4485,4038
20894,202004,MAD43,2879,A065660,Y,Y,5,4,1041,2081,36926,37537,36429
20895,202004,MAD43,2879,A065950,Y,Y,9,17,137,326,8380,8310,7674
20896,202004,MAD43,2879,A066570,Y,Y,67,48,112,1175,53572,53013,52654
20897,202004,MAD43,2879,A066590,Y,Y,4,5,226,227,4155,4240,3870
20898,202004,MAD43,2879,A066700,Y,Y,4,3,465,2569,12306,10246,10215
20899,202004,MAD43,2879,A066910,Y,Y,7,13,1031,1376,1815,1889,1943
20900,202004,MAD43,2879,A067160,Y,Y,7,8,17,23,59000,60200,60220
20901,202004,MAD43,2879,A068270,Y,Y,79,90,75,90,203619,202000,210606
20902,202004,MAD43,2879,A068290,Y,Y,5,8,14,35,23216,23450,23452
20903,202004,MAD43,2879,A068330,Y,Y,5,5,122,137,2740,2720,2243
20904,202004,MAD43,2879,A068760,Y,Y,13,17,118,116,64900,67772,70631
20905,202004,MAD43,2879,A069460,Y,Y,3,4,2204,232,2799,2955,2465
20906,202004,MAD43,2879,A069620,Y,Y,4,3,252,216,108572,108167,102435
20907,202004,MAD43,2879,A071050,Y,Y,3,3,90,42,47423,46519,46908
20908,202004,MAD43,2879,A071200,Y,Y,3,5,6,45,6465,6279,6246
20909,202004,MAD43,2879,A072870,Y,Y,6,6,51,110,10800,11200,10598
20910,202004,MAD43,2879,A073490,Y,Y,3,5,16,89,39681,43294,45511
20911,202004,MAD43,2879,A078130,Y,Y,14,12,277,304,5982,6080,5719
20912,202004,MAD43,2879,A078930,Y,Y,5,7,9669,172,38511,37850,38364
20913,202004,MAD43,2879,A079160,Y,Y,9,8,39,24,26600,24406,22686
20914,202004,MAD43,2879,A079940,Y,Y,8,9,42,34,14950,14446,12691
20915,202004,MAD43,2879,A080160,Y,Y,4,3,11,14,9560,14151,11653
20916,202004,MAD43,2879,A081660,Y,Y,9,8,1220,583,33516,33136,32408
20917,202004,MAD43,2879,A083550,Y,Y,5,6,80,96,17507,16800,15331
20918,202004,MAD43,2879,A084650,Y,Y,8,13,498,474,20499,20581,20702
20919,202004,MAD43,2879,A084680,Y,Y,11,14,276,439,4615,5150,4543
20920,202004,MAD43,2879,A084850,Y,Y,7,6,12,32,53565,52900,52329
20921,202004,MAD43,2879,A084990,Y,Y,6,4,39,34,76100,74200,74792
20922,202004,MAD43,2879,A085660,Y,Y,4,5,156,193,16150,16600,16531
20923,202004,MAD43,2879,A086250,Y,Y,6,5,306,42,1827,2125,1610
20924,202004,MAD43,2879,A086520,Y,Y,4,4,227,269,18700,19679,19551
20925,202004,MAD43,2879,A086790,Y,Y,20,15,3049,1433,24988,24700,24351
20926,202004,MAD43,2879,A086900,Y,Y,7,7,210,244,127473,117909,161377
20927,202004,MAD43,2879,A087260,Y,Y,5,7,148,398,2874,3244,2992
20928,202004,MAD43,2879,A088350,Y,Y,9,7,17054,16466,1673,1655,1620
20929,202004,MAD43,2879,A088800,Y,Y,4,5,30,243,7470,7702,8444
20930,202004,MAD43,2879,A089590,Y,Y,8,8,79,75,20100,20000,18881
20931,202004,MAD43,2879,A090430,Y,Y,20,21,63,71,169500,171000,171173
20932,202004,MAD43,2879,A090460,Y,Y,5,4,389,511,16800,15887,16550
20933,202004,MAD43,2879,A090710,Y,Y,5,4,16396,9715,863,879,804
20934,202004,MAD43,2879,A091700,Y,Y,4,3,138,172,8090,8250,8018
20935,202004,MAD43,2879,A091990,Y,Y,42,49,217,233,83100,83304,82624
20936,202004,MAD43,2879,A092040,Y,Y,4,3,117,485,25250,19930,23581
20937,202004,MAD43,2879,A092190,Y,Y,3,5,302,540,11175,11325,11234
20938,202004,MAD43,2879,A093320,Y,Y,4,4,15,21,61788,57115,60837
20939,202004,MAD43,2879,A095610,Y,Y,5,6,900,949,20518,20566,19404
20940,202004,MAD43,2879,A095700,Y,Y,8,9,43,59,60402,60271,63271
20941,202004,MAD43,2879,A096530,Y,Y,60,75,48,68,91000,90800,91385
20942,202004,MAD43,2879,A096770,Y,Y,25,33,1291,236,100970,97188,95925
20943,202004,MAD43,2879,A097520,Y,Y,7,5,79,85,29800,28550,29363
20944,202004,MAD43,2879,A097780,Y,Y,22,23,3190,4323,1483,1375,1438
20945,202004,MAD43,2879,A097950,Y,Y,14,11,26,30,248000,267000,242376
20946,202004,MAD43,2879,A098460,Y,Y,3,4,5,181,80500,80611,79580
20947,202004,MAD43,2879,A100590,Y,Y,5,5,94,63,10501,10000,9144
20948,202004,MAD43,2879,A102280,Y,Y,6,4,2123,322,930,992,943
20949,202004,MAD43,2879,A102710,Y,Y,3,3,22,56,25600,26850,24318
20950,202004,MAD43,2879,A102940,Y,Y,10,13,39,68,49633,41800,31403
20951,202004,MAD43,2879,A103140,Y,Y,4,4,174,176,22971,21517,19506
20952,202004,MAD43,2879,A103840,Y,Y,3,3,707,3541,4151,4412,4431
20953,202004,MAD43,2879,A105560,Y,Y,32,24,269,4635,33150,32978,32503
20954,202004,MAD43,2879,A108230,Y,Y,8,12,134,146,20085,19050,17655
20955,202004,MAD43,2879,A109820,Y,Y,4,4,84,137,8239,8310,7542
20956,202004,MAD43,2879,A118990,Y,Y,9,10,362,345,3730,3794,3596
20957,202004,MAD43,2879,A119860,Y,Y,5,6,27,78,27700,25371,25997
20958,202004,MAD43,2879,A120110,Y,Y,7,10,58,1331,36576,32821,30015
20959,202004,MAD43,2879,A122870,Y,Y,10,10,25,30,27950,28900,27598
20960,202004,MAD43,2879,A123690,Y,Y,4,6,686,546,14550,14650,14212
20961,202004,MAD43,2879,A128940,Y,Y,5,4,12,15,260500,257000,257592
20962,202004,MAD43,2879,A131370,Y,Y,16,20,185,232,6627,6520,5677
20963,202004,MAD43,2879,A131760,N,Y,0,3,0,542,-1,1275,1403
20964,202004,MAD43,2879,A131970,Y,Y,3,3,11,18,59800,56000,55671
20965,202004,MAD43,2879,A136480,Y,N,4,0,3620,0,2550,-1,2570
20966,202004,MAD43,2879,A137400,Y,Y,3,4,118,962,6960,8210,8792
20967,202004,MAD43,2879,A138080,Y,Y,7,8,52,94,40500,39400,40344
20968,202004,MAD43,2879,A139130,Y,Y,7,4,1187,1396,4691,4786,4760
20969,202004,MAD43,2879,A139480,Y,Y,17,16,19,24,112500,112500,112503
20970,202004,MAD43,2879,A140410,Y,Y,3,4,298,419,144838,144891,140928
20971,202004,MAD43,2879,A141080,Y,Y,5,3,39,21,49050,49880,48774
20972,202004,MAD43,2879,A142280,Y,Y,9,9,116,544,8270,7470,7304
20973,202004,MAD43,2879,A142760,Y,Y,3,4,31,31,7430,7470,7666
20974,202004,MAD43,2879,A144510,Y,Y,4,7,41,53,55314,54309,45138
20975,202004,MAD43,2879,A148150,Y,Y,3,4,20,17,26350,27500,25676
20976,202004,MAD43,2879,A151860,Y,Y,5,3,313,826,3620,4072,4157
20977,202004,MAD43,2879,A161890,Y,Y,4,4,18,43,42568,40375,41087
20978,202004,MAD43,2879,A166090,Y,Y,3,5,85,109,15150,15250,14854
20979,202004,MAD43,2879,A174900,Y,Y,3,5,7,13,42804,47250,45724
20980,202004,MAD43,2879,A178320,Y,Y,6,3,31,48,27530,28000,27510
20981,202004,MAD43,2879,A178920,Y,Y,3,5,8,209,30000,31477,29374
20982,202004,MAD43,2879,A180640,Y,Y,34,35,415,428,85863,85687,85354
20983,202004,MAD43,2879,A18064K,Y,Y,4,4,293,293,54001,54424,48207
20984,202004,MAD43,2879,A183490,Y,Y,4,3,30,13,77500,79000,69761
20985,202004,MAD43,2879,A192080,Y,Y,3,5,10,164,52200,49500,52002
20986,202004,MAD43,2879,A192650,Y,Y,4,5,137,212,5662,6710,5577
20987,202004,MAD43,2879,A192820,Y,Y,6,7,89,109,82408,84400,83781
20988,202004,MAD43,2879,A200230,Y,Y,6,9,116,82,5050,6100,5594
20989,202004,MAD43,2879,A200710,Y,Y,6,6,52,80,26388,29150,25031
20990,202004,MAD43,2879,A200780,N,Y,0,3,0,76,-1,25000,23997
20991,202004,MAD43,2879,A203690,Y,Y,5,6,1225,1029,4220,4260,4546
20992,202004,MAD43,2879,A204320,Y,Y,8,4,175,246,24467,23500,23674
20993,202004,MAD43,2879,A205100,Y,Y,3,3,826,1955,2707,2588,2899
20994,202004,MAD43,2879,A205470,Y,Y,5,11,200,719,2870,2370,2761
20995,202004,MAD43,2879,A206640,Y,Y,7,5,92,73,22500,19560,20974
20996,202004,MAD43,2879,A207940,Y,Y,50,57,58,59,564000,553586,537047
20997,202004,MAD43,2879,A214150,Y,Y,4,4,64,62,10450,10500,10176
20998,202004,MAD43,2879,A214870,Y,Y,4,5,1675,2081,10800,11639,11518
20999,202004,MAD43,2879,A215380,Y,Y,4,4,46,66,7650,7690,7216
21000,202004,MAD43,2879,A215480,Y,Y,4,4,5623,6087,1090,1095,1112
21001,202004,MAD43,2879,A215600,Y,Y,13,14,149,162,12527,13050,13061
21002,202004,MAD43,2879,A215790,Y,Y,3,4,527,580,2240,2250,2636
21003,202004,MAD43,2879,A217730,Y,Y,5,6,148,343,8800,8515,8588
21004,202004,MAD43,2879,A218410,Y,Y,14,15,24,59,39150,42450,41229
21005,202004,MAD43,2879,A222080,Y,Y,5,3,394,16,3540,3560,3615
21006,202004,MAD43,2879,A225430,Y,Y,3,3,67,67,3815,3765,3316
21007,202004,MAD43,2879,A230240,Y,Y,10,9,338,335,36695,35014,35081
21008,202004,MAD43,2879,A234080,N,Y,0,3,0,796,-1,16000,15718
21009,202004,MAD43,2879,A235980,Y,Y,3,3,1614,870,67815,67400,59391
21010,202004,MAD43,2879,A237690,Y,Y,3,3,137,158,34887,36650,35450
21011,202004,MAD43,2879,A237820,Y,Y,4,3,52,58,7260,7791,7455
21012,202004,MAD43,2879,A240810,Y,Y,7,3,80,100,24100,27750,27080
21013,202004,MAD43,2879,A241820,Y,Y,4,6,17,38,16650,15950,16999
21014,202004,MAD43,2879,A245620,Y,Y,16,21,368,400,15139,15750,15105
21015,202004,MAD43,2879,A247540,Y,Y,11,14,268,316,72500,72600,70677
21016,202004,MAD43,2879,A251270,Y,Y,21,20,123,173,95800,96000,94818
21017,202004,MAD43,2879,A253450,Y,Y,21,20,60,27,79400,78000,78772
21018,202004,MAD43,2879,A253840,Y,Y,21,24,91,88,25283,23722,23534
21019,202004,MAD43,2879,A263700,Y,Y,4,6,68,79,18570,18000,17541
21020,202004,MAD43,2879,A263750,Y,Y,4,6,41,23,199200,191801,196190
21021,202004,MAD43,2879,A264450,Y,Y,6,3,34,8,26700,25581,26950
21022,202004,MAD43,2879,A267250,Y,Y,3,4,0,19,225000,214062,225528
21023,202004,MAD43,2879,A268600,Y,Y,3,5,386,427,82368,82874,83596
21024,202004,MAD43,2879,A272210,Y,Y,5,4,81,113,7683,7640,7935
21025,202004,MAD43,2879,A272450,Y,Y,8,6,62,48,11313,10300,10636
21026,202004,MAD43,2879,A278650,Y,Y,3,3,5,4,20600,21383,18645
21027,202004,MAD43,2879,A28513K,N,Y,0,3,0,51,-1,30550,29215
21028,202004,MAD43,2879,A289080,Y,Y,6,10,220,570,3770,3320,3667
21029,202004,MAD43,2879,A290650,Y,Y,3,4,209,566,60350,61048,60536
21030,202004,MAD43,2879,A294140,Y,Y,10,16,350,444,14245,13875,14836
21031,202004,MAD43,2879,A294870,Y,Y,6,5,196,260,18900,18837,18286
21032,202004,MAD43,2879,A298380,Y,Y,4,7,45,174,16000,18200,17894
21033,202004,MAD43,2879,A300120,Y,Y,5,3,42,204,17450,17250,17674
21034,202004,MAD43,2879,A302430,Y,Y,3,3,19,48,11558,9530,11933
21035,202004,MAD43,2879,A308170,Y,Y,6,5,96,90,29050,29250,29733
21036,202004,MAD43,2879,A316140,Y,Y,9,6,617,170,8238,7880,7891
21037,202004,MAD43,2879,A319660,Y,Y,4,4,279,303,16483,16799,17616
21038,202004,MAD43,2879,A336260,Y,Y,6,9,483,624,5905,6690,7134
21039,202004,MAD43,2879,A336370,Y,Y,20,21,210,161,33416,32300,29478
21040,202004,MAD43,2879,A33637L,Y,Y,3,3,67,435,21400,19850,25331
21041,202004,MAD44,264,A000660,Y,Y,27,20,305,325,82395,82841,82561
21042,202004,MAD44,264,A003490,Y,Y,3,3,24,79,18800,19500,19629
21043,202004,MAD44,264,A005380,Y,Y,16,17,28,33,90750,95625,93379
21044,202004,MAD44,264,A005490,Y,Y,10,7,21,93,159927,186522,170290
21045,202004,MAD44,264,A005690,Y,Y,5,6,95,187,18800,20000,19018
21046,202004,MAD44,264,A005930,Y,Y,59,37,121,126,49100,49100,49009
21047,202004,MAD44,264,A005935,Y,Y,26,11,79,102,41737,42847,41957
21048,202004,MAD44,264,A005940,N,Y,0,3,0,70,-1,8750,8798
21049,202004,MAD44,264,A006280,N,Y,0,3,0,22,-1,150000,152494
21050,202004,MAD44,264,A006400,Y,Y,7,9,58,60,250250,266923,261972
21051,202004,MAD44,264,A006800,Y,Y,22,15,1202,1127,5166,5177,5181
21052,202004,MAD44,264,A008350,Y,Y,4,4,74,134,7130,6500,5244
21053,202004,MAD44,264,A009150,Y,Y,10,11,608,595,107057,109000,105328
21054,202004,MAD44,264,A011070,Y,Y,6,4,450,889,110966,132500,124970
21055,202004,MAD44,264,A015760,Y,Y,3,6,221,698,23700,20100,20947
21056,202004,MAD44,264,A017670,Y,Y,3,5,1,20,189900,182500,198361
21057,202004,MAD44,264,A024110,Y,Y,4,5,23,224,7390,8000,7555
21058,202004,MAD44,264,A028260,Y,Y,5,3,82,36,88200,95700,93431
21059,202004,MAD44,264,A034220,Y,Y,6,3,142,17,11150,11086,11071
21060,202004,MAD44,264,A034730,Y,Y,5,3,13,25,171000,171333,175765
21061,202004,MAD44,264,A035720,Y,Y,7,9,25,31,157000,160000,168138
21062,202004,MAD44,264,A047820,Y,Y,3,3,816,2149,1217,1560,1542
21063,202004,MAD44,264,A051900,Y,Y,3,6,2,7,1234000,1277700,1254267
21064,202004,MAD44,264,A051910,Y,Y,7,8,33,19,297212,369500,332380
21065,202004,MAD44,264,A055550,Y,Y,12,10,497,399,28005,28507,28218
21066,202004,MAD44,264,A066570,Y,Y,6,4,117,383,53700,52800,52654
21067,202004,MAD44,264,A068270,Y,Y,5,10,32,43,210500,220000,210606
21068,202004,MAD44,264,A086790,Y,Y,10,10,252,309,23847,24874,24351
21069,202004,MAD44,264,A091990,Y,Y,7,7,258,266,87800,86300,82624
21070,202004,MAD44,264,A096530,Y,Y,4,5,17,14,89600,96100,91385
21071,202004,MAD44,264,A096770,Y,Y,4,6,186,236,85000,85914,95925
21072,202004,MAD44,264,A105560,Y,Y,20,13,556,544,32250,30900,32503
21073,202004,MAD44,264,A139480,Y,Y,4,3,36,5,118124,117583,112503
21074,202004,MAD44,264,A253450,Y,Y,5,6,117,115,77679,79600,78772
21075,202004,MAD44,264,A336370,Y,Y,4,4,570,570,30700,30004,29478
21076,202004,MAD45,204,A000270,Y,Y,5,4,46,264,25500,28500,28523
21077,202004,MAD45,204,A000660,Y,Y,7,5,289,532,83400,83300,82561
21078,202004,MAD45,204,A000720,Y,Y,4,3,59,122,32998,33000,31457
21079,202004,MAD45,204,A003490,Y,Y,6,4,63,15,20187,19000,19629
21080,202004,MAD45,204,A005380,Y,Y,18,9,26,33,93100,93500,93379
21081,202004,MAD45,204,A005490,Y,Y,4,6,31,73,157937,176500,170290
21082,202004,MAD45,204,A005930,Y,Y,33,16,122,108,47297,48550,49009
21083,202004,MAD45,204,A006400,Y,Y,6,3,24,10,285318,242500,261972
21084,202004,MAD45,204,A006800,Y,Y,5,7,413,694,5350,5440,5181
21085,202004,MAD45,204,A008350,Y,Y,5,5,493,527,6162,6300,5244
21086,202004,MAD45,204,A008770,Y,Y,4,4,12,34,73200,75800,74948
21087,202004,MAD45,204,A009150,Y,Y,4,8,6,422,104000,110000,105328
21088,202004,MAD45,204,A010140,Y,Y,5,6,4082,2652,4208,4264,4226
21089,202004,MAD45,204,A015760,Y,Y,5,6,1845,1834,20800,20700,20947
21090,202004,MAD45,204,A017670,Y,Y,3,5,309,326,179500,175000,198361
21091,202004,MAD45,204,A018260,Y,Y,3,4,760,1486,155500,158000,157247
21092,202004,MAD45,204,A028260,Y,Y,7,8,33,50,89100,93500,93431
21093,202004,MAD45,204,A034730,Y,Y,5,6,97,128,163500,161000,175765
21094,202004,MAD45,204,A035420,Y,Y,7,8,10,27,169000,178000,177371
21095,202004,MAD45,204,A035720,Y,Y,11,12,515,522,159000,160500,168138
21096,202004,MAD45,204,A047810,Y,Y,3,3,41,77,22338,22950,23094
21097,202004,MAD45,204,A051910,Y,Y,5,4,11,26,348166,317500,332380
21098,202004,MAD45,204,A055550,Y,Y,9,8,1608,3095,30950,30746,28218
21099,202004,MAD45,204,A068760,Y,Y,3,3,59,84,69101,68118,70631
21100,202004,MAD45,204,A086790,Y,Y,7,6,4132,4130,23250,23550,24351
21101,202004,MAD45,204,A090430,N,Y,0,3,0,24,-1,160166,171173
21102,202004,MAD45,204,A091990,Y,Y,6,5,303,17,80200,81300,82624
21103,202004,MAD45,204,A096530,Y,Y,5,6,102,106,90400,92380,91385
21104,202004,MAD45,204,A096770,Y,Y,4,5,14,74,98800,89200,95925
21105,202004,MAD45,204,A105560,Y,Y,10,11,252,746,32012,32689,32503
21106,202004,MAD45,204,A207940,Y,Y,5,5,13,20,466875,545200,537047
21107,202004,MAD45,204,A251270,Y,Y,4,3,230,222,97900,96800,94818
21108,202004,MAD46,684,A000120,Y,Y,6,5,11,9,130000,140000,139202
21109,202004,MAD46,684,A000270,Y,Y,22,20,365,378,25850,29000,28523
21110,202004,MAD46,684,A000660,Y,Y,78,60,515,599,82900,82600,82561
21111,202004,MAD46,684,A000720,Y,Y,8,9,2023,1725,32087,32900,31457
21112,202004,MAD46,684,A000990,Y,Y,4,3,262,244,23850,23250,23803
21113,202004,MAD46,684,A001040,Y,Y,6,5,223,269,71100,71966,71729
21114,202004,MAD46,684,A001680,Y,Y,3,4,310,226,22650,19457,19680
21115,202004,MAD46,684,A003000,Y,Y,3,3,72,83,31771,31116,26374
21116,202004,MAD46,684,A003060,Y,Y,6,5,381,364,1509,1470,1684
21117,202004,MAD46,684,A003490,Y,Y,19,23,99,158,19850,19075,19629
21118,202004,MAD46,684,A003550,Y,Y,11,8,41,45,61000,62692,60376
21119,202004,MAD46,684,A003670,Y,Y,6,4,93,25,43930,47050,48689
21120,202004,MAD46,684,A004020,Y,Y,5,8,84,85,20161,18850,18911
21121,202004,MAD46,684,A004990,Y,Y,5,6,3838,4971,26150,27344,27281
21122,202004,MAD46,684,A005180,Y,Y,3,3,35,51,53600,58725,56824
21123,202004,MAD46,684,A005380,Y,Y,66,54,124,182,90800,89650,93379
21124,202004,MAD46,684,A005385,Y,Y,4,4,21,61,59080,59000,56448
21125,202004,MAD46,684,A005490,Y,Y,16,15,77,11,166500,162500,170290
21126,202004,MAD46,684,A005690,Y,Y,7,12,380,424,19366,19250,19018
21127,202004,MAD46,684,A005930,Y,Y,163,108,274,275,48989,49288,49009
21128,202004,MAD46,684,A005935,Y,Y,43,28,93,113,42550,42200,41957
21129,202004,MAD46,684,A005940,Y,Y,6,7,2433,1536,8854,8820,8798
21130,202004,MAD46,684,A006280,Y,Y,6,7,39,38,146500,146388,152494
21131,202004,MAD46,684,A006360,Y,Y,9,8,32,30,20050,22000,22797
21132,202004,MAD46,684,A006400,Y,Y,27,31,17,28,276250,279400,261972
21133,202004,MAD46,684,A006800,Y,Y,31,28,8753,8177,5202,5098,5181
21134,202004,MAD46,684,A007460,Y,Y,3,3,1224,1240,4370,3665,2504
21135,202004,MAD46,684,A008350,Y,Y,7,10,3535,3111,4855,4557,5244
21136,202004,MAD46,684,A008560,Y,Y,3,3,7643,4192,3125,2980,2864
21137,202004,MAD46,684,A008770,Y,Y,18,21,76,95,73798,75700,74948
21138,202004,MAD46,684,A009150,Y,Y,24,19,57,64,103000,103889,105328
21139,202004,MAD46,684,A009240,Y,Y,4,3,66,95,62300,51100,63244
21140,202004,MAD46,684,A009540,Y,Y,7,7,156,191,81235,80850,79585
21141,202004,MAD46,684,A010140,Y,Y,11,9,2971,2950,4380,4335,4226
21142,202004,MAD46,684,A010950,Y,Y,11,10,56,46,67100,67500,67330
21143,202004,MAD46,684,A011000,Y,Y,6,8,630,607,13206,13192,13396
21144,202004,MAD46,684,A011070,Y,Y,3,6,92,148,128000,130000,124970
21145,202004,MAD46,684,A011170,Y,Y,5,6,14,83,201600,169167,193836
21146,202004,MAD46,684,A011200,Y,Y,3,3,5843,7037,3284,3578,3487
21147,202004,MAD46,684,A011790,Y,Y,6,7,530,1152,36150,42383,45393
21148,202004,MAD46,684,A012330,Y,Y,5,5,357,295,167125,177500,172503
21149,202004,MAD46,684,A012450,Y,Y,4,4,38,36,24867,26358,23320
21150,202004,MAD46,684,A012690,Y,Y,4,4,515,522,7570,7290,7286
21151,202004,MAD46,684,A015760,Y,Y,20,20,211,311,22200,22100,20947
21152,202004,MAD46,684,A016360,Y,Y,7,9,771,609,28250,28300,28213
21153,202004,MAD46,684,A017670,Y,Y,15,10,24,71,179000,190500,198361
21154,202004,MAD46,684,A018260,Y,Y,4,3,148,137,164500,169500,157247
21155,202004,MAD46,684,A019170,Y,Y,6,7,56,68,19700,19150,17921
21156,202004,MAD46,684,A020150,Y,Y,3,3,128,90,40015,39800,36713
21157,202004,MAD46,684,A020560,Y,Y,11,11,313,403,3790,3990,3890
21158,202004,MAD46,684,A023530,Y,Y,3,4,2419,3794,87255,89566,85453
21159,202004,MAD46,684,A024110,Y,Y,9,9,827,961,7535,7606,7555
21160,202004,MAD46,684,A026890,Y,Y,4,4,566,611,7690,7570,8044
21161,202004,MAD46,684,A028050,Y,Y,6,5,195,161,11000,10950,11018
21162,202004,MAD46,684,A028260,Y,Y,14,14,41,48,94360,94000,93431
21163,202004,MAD46,684,A028300,Y,Y,4,4,46,18,99689,101004,99387
21164,202004,MAD46,684,A030200,Y,Y,5,6,95,214,22100,22928,22025
21165,202004,MAD46,684,A032500,Y,Y,8,9,61,68,59000,58600,61062
21166,202004,MAD46,684,A032640,Y,Y,4,6,9,4,13250,12600,12206
21167,202004,MAD46,684,A032850,N,Y,0,4,0,229,-1,10250,7842
21168,202004,MAD46,684,A034220,Y,Y,16,8,685,945,11150,10800,11071
21169,202004,MAD46,684,A034230,Y,Y,5,4,9222,12176,15300,14718,14248
21170,202004,MAD46,684,A034730,Y,Y,19,11,106,217,161988,175000,175765
21171,202004,MAD46,684,A035250,Y,Y,6,8,641,744,25300,25450,22910
21172,202004,MAD46,684,A035420,Y,Y,30,35,64,55,168855,168000,177371
21173,202004,MAD46,684,A035720,Y,Y,39,35,11,24,176973,160000,168138
21174,202004,MAD46,684,A035760,Y,Y,4,6,88,97,106171,106203,109380
21175,202004,MAD46,684,A036570,Y,Y,8,7,71,41,651048,670899,651318
21176,202004,MAD46,684,A042000,Y,Y,5,6,478,1110,30829,37452,34591
21177,202004,MAD46,684,A042660,Y,Y,4,4,506,597,14300,14550,16117
21178,202004,MAD46,684,A046890,Y,N,3,0,42,0,13400,-1,13174
21179,202004,MAD46,684,A047810,Y,Y,4,4,23,64,20100,26000,23094
21180,202004,MAD46,684,A051900,Y,Y,5,9,4,7,1254000,1261600,1254267
21181,202004,MAD46,684,A051910,Y,Y,29,34,22,23,353937,350500,332380
21182,202004,MAD46,684,A052260,Y,Y,3,3,2639,2439,23600,23700,23630
21183,202004,MAD46,684,A055550,Y,Y,36,30,562,587,28500,28526,28218
21184,202004,MAD46,684,A059090,Y,Y,3,4,46,110,10750,10550,9593
21185,202004,MAD46,684,A060250,Y,Y,3,3,190,193,35467,35750,35242
21186,202004,MAD46,684,A064350,Y,Y,9,6,928,1092,13977,14217,14567
21187,202004,MAD46,684,A066570,Y,Y,33,22,128,113,53300,52900,52654
21188,202004,MAD46,684,A068270,Y,Y,29,32,139,145,210000,209500,210606
21189,202004,MAD46,684,A068760,Y,Y,6,7,13,14,73400,72800,70631
21190,202004,MAD46,684,A071050,Y,Y,8,5,157,165,48223,43155,46908
21191,202004,MAD46,684,A081660,Y,Y,3,3,21,13,32600,35100,32408
21192,202004,MAD46,684,A084650,Y,Y,3,3,15,24,25300,20550,20702
21193,202004,MAD46,684,A086790,Y,Y,16,11,4649,4717,24950,24900,24351
21194,202004,MAD46,684,A089590,Y,Y,4,4,176,179,16792,19200,18881
21195,202004,MAD46,684,A090430,Y,Y,10,7,14,13,171000,177000,171173
21196,202004,MAD46,684,A091990,Y,Y,20,18,147,152,79950,80450,82624
21197,202004,MAD46,684,A096530,Y,Y,14,16,65,56,91944,90700,91385
21198,202004,MAD46,684,A096770,Y,Y,18,19,236,315,98950,98200,95925
21199,202004,MAD46,684,A097950,Y,Y,3,4,1,26,259000,245000,242376
21200,202004,MAD46,684,A103140,Y,Y,3,3,310,380,21450,22500,19506
21201,202004,MAD46,684,A105560,Y,Y,41,33,688,708,32550,32378,32503
21202,202004,MAD46,684,A119860,Y,Y,3,3,2082,1428,26062,25975,25997
21203,202004,MAD46,684,A120110,Y,Y,4,6,392,514,30450,31283,30015
21204,202004,MAD46,684,A139480,Y,Y,3,6,8,10,113666,112500,112503
21205,202004,MAD46,684,A145020,Y,Y,3,3,3,5,398000,441100,356273
21206,202004,MAD46,684,A180640,Y,Y,11,12,93,94,86500,85959,85354
21207,202004,MAD46,684,A185750,Y,Y,3,3,50,49,81007,89500,89430
21208,202004,MAD46,684,A207940,Y,Y,12,14,27,22,554000,556000,537047
21209,202004,MAD46,684,A215600,Y,Y,6,6,174,198,13479,13225,13061
21210,202004,MAD46,684,A247540,Y,Y,3,3,119,151,69142,71700,70677
21211,202004,MAD46,684,A251270,Y,Y,10,7,53,45,94600,95500,94818
21212,202004,MAD46,684,A253450,Y,Y,6,4,14,33,81733,83600,78772
21213,202004,MAD46,684,A253840,Y,Y,4,5,191,197,30300,27850,23534
