기준년월,그룹내고객수,매수고객수,거래량,거래금액_만원단위,평균가격,직전달TOP3여부,그룹번호,종목번호,표준산업구분코드_대분류,표준산업구분코드_중분류,표준산업구분코드_소분류,시장구분
202006,320,4,472056.86363636365,7928179.954545454,167949.68075398463,0,32,84,9,21,15,1
202006,769,10,472056.86363636365,7928179.954545454,167949.68075398463,0,34,84,9,21,15,1
202006,366,6,472056.86363636365,7928179.954545454,167949.68075398463,0,36,84,9,21,15,1
202006,608,7,472056.86363636365,7928179.954545454,167949.68075398463,0,37,84,9,21,15,1
202006,91,3,472056.86363636365,7928179.954545454,167949.68075398463,0,38,84,9,21,15,1
202006,932,8,472056.86363636365,7928179.954545454,167949.68075398463,0,40,84,9,21,15,1
202006,444,8,472056.86363636365,7928179.954545454,167949.68075398463,0,41,84,9,21,15,1
202006,2879,26,472056.86363636365,7928179.954545454,167949.68075398463,0,42,84,9,21,15,1
202006,204,5,472056.86363636365,7928179.954545454,167949.68075398463,0,44,84,9,21,15,1
202006,684,16,472056.86363636365,7928179.954545454,167949.68075398463,0,45,84,9,21,15,1
202006,163,7,472056.86363636365,7928179.954545454,167949.68075398463,0,47,84,9,21,15,1
202006,288,3,4179491.8181818174,43514165.04545455,104113.53087511074,1,0,85,4,10,14,0
202006,250,7,4179491.8181818174,43514165.04545455,104113.53087511074,1,2,85,4,10,14,0
202006,776,25,4179491.8181818174,43514165.04545455,104113.53087511074,1,3,85,4,10,14,0
202006,890,41,4179491.8181818174,43514165.04545455,104113.53087511074,1,4,85,4,10,14,0
202006,1615,59,4179491.8181818174,43514165.04545455,104113.53087511074,1,5,85,4,10,14,0
202006,86,3,4179491.8181818174,43514165.04545455,104113.53087511074,1,6,85,4,10,14,0
202006,386,17,4179491.8181818174,43514165.04545455,104113.53087511074,1,7,85,4,10,14,0
202006,634,23,4179491.8181818174,43514165.04545455,104113.53087511074,1,8,85,4,10,14,0
202006,175,6,4179491.8181818174,43514165.04545455,104113.53087511074,1,10,85,4,10,14,0
202006,152,8,4179491.8181818174,43514165.04545455,104113.53087511074,1,11,85,4,10,14,0
202006,167,3,4179491.8181818174,43514165.04545455,104113.53087511074,1,12,85,4,10,14,0
202006,286,4,4179491.8181818174,43514165.04545455,104113.53087511074,1,16,85,4,10,14,0
202006,545,8,4179491.8181818174,43514165.04545455,104113.53087511074,1,17,85,4,10,14,0
202006,140,14,4179491.8181818174,43514165.04545455,104113.53087511074,1,18,85,4,10,14,0
202006,143,10,4179491.8181818174,43514165.04545455,104113.53087511074,1,19,85,4,10,14,0
202006,637,21,4179491.8181818174,43514165.04545455,104113.53087511074,1,20,85,4,10,14,0
202006,97,16,4179491.8181818174,43514165.04545455,104113.53087511074,1,21,85,4,10,14,0
202006,1724,49,4179491.8181818174,43514165.04545455,104113.53087511074,1,22,85,4,10,14,0
202006,87,11,4179491.8181818174,43514165.04545455,104113.53087511074,1,23,85,4,10,14,0
202006,103,4,4179491.8181818174,43514165.04545455,104113.53087511074,1,24,85,4,10,14,0
202006,249,3,4179491.8181818174,43514165.04545455,104113.53087511074,1,25,85,4,10,14,0
202006,153,4,4179491.8181818174,43514165.04545455,104113.53087511074,1,26,85,4,10,14,0
202006,102,0,4179491.8181818174,43514165.04545455,104113.53087511074,1,27,85,4,10,14,0
202006,84,4,4179491.8181818174,43514165.04545455,104113.53087511074,1,30,85,4,10,14,0
202006,150,9,4179491.8181818174,43514165.04545455,104113.53087511074,1,31,85,4,10,14,0
202006,320,4,4179491.8181818174,43514165.04545455,104113.53087511074,1,32,85,4,10,14,0
202006,769,9,4179491.8181818174,43514165.04545455,104113.53087511074,1,34,85,4,10,14,0
202006,251,3,4179491.8181818174,43514165.04545455,104113.53087511074,1,35,85,4,10,14,0
202006,366,13,4179491.8181818174,43514165.04545455,104113.53087511074,1,36,85,4,10,14,0
202006,608,31,4179491.8181818174,43514165.04545455,104113.53087511074,1,37,85,4,10,14,0
202006,82,3,4179491.8181818174,43514165.04545455,104113.53087511074,1,39,85,4,10,14,0
202006,932,52,4179491.8181818174,43514165.04545455,104113.53087511074,1,40,85,4,10,14,0
202006,444,25,4179491.8181818174,43514165.04545455,104113.53087511074,1,41,85,4,10,14,0
202006,2879,45,4179491.8181818174,43514165.04545455,104113.53087511074,1,42,85,4,10,14,0
202006,204,4,4179491.8181818174,43514165.04545455,104113.53087511074,1,44,85,4,10,14,0
202006,684,16,4179491.8181818174,43514165.04545455,104113.53087511074,1,45,85,4,10,14,0
202006,163,5,4179491.8181818174,43514165.04545455,104113.53087511074,1,47,85,4,10,14,0
202006,288,6,960076.5909090908,12082424.272727273,125848.54570078099,1,0,88,9,31,24,1
202006,776,8,960076.5909090908,12082424.272727273,125848.54570078099,1,3,88,9,31,24,1
202006,890,17,960076.5909090908,12082424.272727273,125848.54570078099,1,4,88,9,31,24,1
202006,1615,28,960076.5909090908,12082424.272727273,125848.54570078099,1,5,88,9,31,24,1
202006,86,16,960076.5909090908,12082424.272727273,125848.54570078099,1,6,88,9,31,24,1
202006,386,6,960076.5909090908,12082424.272727273,125848.54570078099,1,7,88,9,31,24,1
202006,634,12,960076.5909090908,12082424.272727273,125848.54570078099,1,8,88,9,31,24,1
202006,175,7,960076.5909090908,12082424.272727273,125848.54570078099,1,10,88,9,31,24,1
202006,152,5,960076.5909090908,12082424.272727273,125848.54570078099,1,11,88,9,31,24,1
202006,167,3,960076.5909090908,12082424.272727273,125848.54570078099,1,12,88,9,31,24,1
202006,253,7,960076.5909090908,12082424.272727273,125848.54570078099,1,13,88,9,31,24,1
202006,104,21,960076.5909090908,12082424.272727273,125848.54570078099,1,14,88,9,31,24,1
202006,102,22,960076.5909090908,12082424.272727273,125848.54570078099,1,15,88,9,31,24,1
202006,286,59,960076.5909090908,12082424.272727273,125848.54570078099,1,16,88,9,31,24,1
202006,545,15,960076.5909090908,12082424.272727273,125848.54570078099,1,17,88,9,31,24,1
202006,140,3,960076.5909090908,12082424.272727273,125848.54570078099,1,18,88,9,31,24,1
202006,637,13,960076.5909090908,12082424.272727273,125848.54570078099,1,20,88,9,31,24,1
202006,1724,40,960076.5909090908,12082424.272727273,125848.54570078099,1,22,88,9,31,24,1
202006,249,4,960076.5909090908,12082424.272727273,125848.54570078099,1,25,88,9,31,24,1
202006,153,28,960076.5909090908,12082424.272727273,125848.54570078099,1,26,88,9,31,24,1
202006,102,22,960076.5909090908,12082424.272727273,125848.54570078099,1,27,88,9,31,24,1
202006,320,5,960076.5909090908,12082424.272727273,125848.54570078099,1,32,88,9,31,24,1
202006,769,6,960076.5909090908,12082424.272727273,125848.54570078099,1,34,88,9,31,24,1
202006,608,9,960076.5909090908,12082424.272727273,125848.54570078099,1,37,88,9,31,24,1
202006,932,7,960076.5909090908,12082424.272727273,125848.54570078099,1,40,88,9,31,24,1
202006,444,5,960076.5909090908,12082424.272727273,125848.54570078099,1,41,88,9,31,24,1
202006,2879,31,960076.5909090908,12082424.272727273,125848.54570078099,1,42,88,9,31,24,1
202006,264,5,960076.5909090908,12082424.272727273,125848.54570078099,1,43,88,9,31,24,1
202006,204,6,960076.5909090908,12082424.272727273,125848.54570078099,1,44,88,9,31,24,1
202006,684,12,960076.5909090908,12082424.272727273,125848.54570078099,1,45,88,9,31,24,1
202006,163,4,960076.5909090908,12082424.272727273,125848.54570078099,1,47,88,9,31,24,1
202006,288,4,2950983.1363636362,10614665.045454543,35969.9278340659,1,0,90,3,5,11,1
202006,112,18,2950983.1363636362,10614665.045454543,35969.9278340659,1,1,90,3,5,11,1
202006,776,11,2950983.1363636362,10614665.045454543,35969.9278340659,1,3,90,3,5,11,1
202006,890,10,2950983.1363636362,10614665.045454543,35969.9278340659,1,4,90,3,5,11,1
202006,1615,31,2950983.1363636362,10614665.045454543,35969.9278340659,1,5,90,3,5,11,1
202006,634,10,2950983.1363636362,10614665.045454543,35969.9278340659,1,8,90,3,5,11,1
202006,175,13,2950983.1363636362,10614665.045454543,35969.9278340659,1,10,90,3,5,11,1
202006,152,10,2950983.1363636362,10614665.045454543,35969.9278340659,1,11,90,3,5,11,1
202006,167,5,2950983.1363636362,10614665.045454543,35969.9278340659,1,12,90,3,5,11,1
202006,253,5,2950983.1363636362,10614665.045454543,35969.9278340659,1,13,90,3,5,11,1
202006,286,6,2950983.1363636362,10614665.045454543,35969.9278340659,1,16,90,3,5,11,1
202006,545,9,2950983.1363636362,10614665.045454543,35969.9278340659,1,17,90,3,5,11,1
202006,140,16,2950983.1363636362,10614665.045454543,35969.9278340659,1,18,90,3,5,11,1
202006,143,13,2950983.1363636362,10614665.045454543,35969.9278340659,1,19,90,3,5,11,1
202006,637,10,2950983.1363636362,10614665.045454543,35969.9278340659,1,20,90,3,5,11,1
202006,97,10,2950983.1363636362,10614665.045454543,35969.9278340659,1,21,90,3,5,11,1
202006,1724,65,2950983.1363636362,10614665.045454543,35969.9278340659,1,22,90,3,5,11,1
202006,87,3,2950983.1363636362,10614665.045454543,35969.9278340659,1,23,90,3,5,11,1
202006,249,3,2950983.1363636362,10614665.045454543,35969.9278340659,1,25,90,3,5,11,1
202006,320,4,2950983.1363636362,10614665.045454543,35969.9278340659,1,32,90,3,5,11,1
202006,769,14,2950983.1363636362,10614665.045454543,35969.9278340659,1,34,90,3,5,11,1
202006,608,7,2950983.1363636362,10614665.045454543,35969.9278340659,1,37,90,3,5,11,1
202006,82,7,2950983.1363636362,10614665.045454543,35969.9278340659,1,39,90,3,5,11,1
202006,444,3,2950983.1363636362,10614665.045454543,35969.9278340659,1,41,90,3,5,11,1
202006,2879,55,2950983.1363636362,10614665.045454543,35969.9278340659,1,42,90,3,5,11,1
202006,264,42,2950983.1363636362,10614665.045454543,35969.9278340659,1,43,90,3,5,11,1
202006,204,19,2950983.1363636362,10614665.045454543,35969.9278340659,1,44,90,3,5,11,1
202006,684,93,2950983.1363636362,10614665.045454543,35969.9278340659,1,45,90,3,5,11,1
202006,244,11,2950983.1363636362,10614665.045454543,35969.9278340659,1,46,90,3,5,11,1
202006,163,15,2950983.1363636362,10614665.045454543,35969.9278340659,1,47,90,3,5,11,1
202006,288,4,560143.5909090909,1988788.5,35504.976443134416,0,0,111,9,32,49,0
202006,776,3,560143.5909090909,1988788.5,35504.976443134416,0,3,111,9,32,49,0
202006,1615,9,560143.5909090909,1988788.5,35504.976443134416,0,5,111,9,32,49,0
202006,1724,6,560143.5909090909,1988788.5,35504.976443134416,0,22,111,9,32,49,0
202006,153,3,560143.5909090909,1988788.5,35504.976443134416,0,26,111,9,32,49,0
202006,115,5,560143.5909090909,1988788.5,35504.976443134416,0,28,111,9,32,49,0
202006,608,4,560143.5909090909,1988788.5,35504.976443134416,0,37,111,9,32,49,0
202006,2879,8,560143.5909090909,1988788.5,35504.976443134416,0,42,111,9,32,49,0
202006,112,10,1784492.8181818181,3637444.9090909087,20383.634341532543,1,1,11,5,34,53,1
202006,250,3,1784492.8181818181,3637444.9090909087,20383.634341532543,1,2,11,5,34,53,1
202006,776,9,1784492.8181818181,3637444.9090909087,20383.634341532543,1,3,11,5,34,53,1
202006,890,12,1784492.8181818181,3637444.9090909087,20383.634341532543,1,4,11,5,34,53,1
202006,1615,30,1784492.8181818181,3637444.9090909087,20383.634341532543,1,5,11,5,34,53,1
202006,386,4,1784492.8181818181,3637444.9090909087,20383.634341532543,1,7,11,5,34,53,1
202006,634,6,1784492.8181818181,3637444.9090909087,20383.634341532543,1,8,11,5,34,53,1
202006,286,5,1784492.8181818181,3637444.9090909087,20383.634341532543,1,16,11,5,34,53,1
202006,637,15,1784492.8181818181,3637444.9090909087,20383.634341532543,1,20,11,5,34,53,1
202006,1724,25,1784492.8181818181,3637444.9090909087,20383.634341532543,1,22,11,5,34,53,1
202006,249,5,1784492.8181818181,3637444.9090909087,20383.634341532543,1,25,11,5,34,53,1
202006,153,3,1784492.8181818181,3637444.9090909087,20383.634341532543,1,26,11,5,34,53,1
202006,320,30,1784492.8181818181,3637444.9090909087,20383.634341532543,1,32,11,5,34,53,1
202006,769,88,1784492.8181818181,3637444.9090909087,20383.634341532543,1,34,11,5,34,53,1
202006,251,5,1784492.8181818181,3637444.9090909087,20383.634341532543,1,35,11,5,34,53,1
202006,366,7,1784492.8181818181,3637444.9090909087,20383.634341532543,1,36,11,5,34,53,1
202006,608,7,1784492.8181818181,3637444.9090909087,20383.634341532543,1,37,11,5,34,53,1
202006,91,10,1784492.8181818181,3637444.9090909087,20383.634341532543,1,38,11,5,34,53,1
202006,932,7,1784492.8181818181,3637444.9090909087,20383.634341532543,1,40,11,5,34,53,1
202006,444,6,1784492.8181818181,3637444.9090909087,20383.634341532543,1,41,11,5,34,53,1
202006,2879,50,1784492.8181818181,3637444.9090909087,20383.634341532543,1,42,11,5,34,53,1
202006,264,3,1784492.8181818181,3637444.9090909087,20383.634341532543,1,43,11,5,34,53,1
202006,684,10,1784492.8181818181,3637444.9090909087,20383.634341532543,1,45,11,5,34,53,1
202006,244,3,1784492.8181818181,3637444.9090909087,20383.634341532543,1,46,11,5,34,53,1
202006,112,9,18649874.818181816,13210906.318181818,7083.6434276236905,0,1,61,9,7,50,1
202006,776,13,18649874.818181816,13210906.318181818,7083.6434276236905,0,3,61,9,7,50,1
202006,890,9,18649874.818181816,13210906.318181818,7083.6434276236905,0,4,61,9,7,50,1
202006,1615,16,18649874.818181816,13210906.318181818,7083.6434276236905,0,5,61,9,7,50,1
202006,386,4,18649874.818181816,13210906.318181818,7083.6434276236905,0,7,61,9,7,50,1
202006,634,9,18649874.818181816,13210906.318181818,7083.6434276236905,0,8,61,9,7,50,1
202006,545,3,18649874.818181816,13210906.318181818,7083.6434276236905,0,17,61,9,7,50,1
202006,143,0,18649874.818181816,13210906.318181818,7083.6434276236905,0,19,61,9,7,50,1
202006,1724,14,18649874.818181816,13210906.318181818,7083.6434276236905,0,22,61,9,7,50,1
202006,87,3,18649874.818181816,13210906.318181818,7083.6434276236905,0,23,61,9,7,50,1
202006,103,3,18649874.818181816,13210906.318181818,7083.6434276236905,0,24,61,9,7,50,1
202006,320,28,18649874.818181816,13210906.318181818,7083.6434276236905,0,32,61,9,7,50,1
202006,92,4,18649874.818181816,13210906.318181818,7083.6434276236905,0,33,61,9,7,50,1
202006,769,34,18649874.818181816,13210906.318181818,7083.6434276236905,0,34,61,9,7,50,1
202006,251,3,18649874.818181816,13210906.318181818,7083.6434276236905,0,35,61,9,7,50,1
202006,366,3,18649874.818181816,13210906.318181818,7083.6434276236905,0,36,61,9,7,50,1
202006,608,8,18649874.818181816,13210906.318181818,7083.6434276236905,0,37,61,9,7,50,1
202006,91,7,18649874.818181816,13210906.318181818,7083.6434276236905,0,38,61,9,7,50,1
202006,932,12,18649874.818181816,13210906.318181818,7083.6434276236905,0,40,61,9,7,50,1
202006,444,13,18649874.818181816,13210906.318181818,7083.6434276236905,0,41,61,9,7,50,1
202006,2879,22,18649874.818181816,13210906.318181818,7083.6434276236905,0,42,61,9,7,50,1
202006,204,3,18649874.818181816,13210906.318181818,7083.6434276236905,0,44,61,9,7,50,1
202006,684,6,18649874.818181816,13210906.318181818,7083.6434276236905,0,45,61,9,7,50,1
202006,163,4,18649874.818181816,13210906.318181818,7083.6434276236905,0,47,61,9,7,50,1
202006,250,7,994001.5,5467284.363636363,55002.77779899088,0,2,0,9,19,33,1
202006,776,26,994001.5,5467284.363636363,55002.77779899088,0,3,0,9,19,33,1
202006,890,20,994001.5,5467284.363636363,55002.77779899088,0,4,0,9,19,33,1
202006,1615,41,994001.5,5467284.363636363,55002.77779899088,0,5,0,9,19,33,1
202006,386,4,994001.5,5467284.363636363,55002.77779899088,0,7,0,9,19,33,1
202006,634,18,994001.5,5467284.363636363,55002.77779899088,0,8,0,9,19,33,1
202006,175,9,994001.5,5467284.363636363,55002.77779899088,0,10,0,9,19,33,1
202006,152,6,994001.5,5467284.363636363,55002.77779899088,0,11,0,9,19,33,1
202006,545,4,994001.5,5467284.363636363,55002.77779899088,0,17,0,9,19,33,1
202006,637,0,994001.5,5467284.363636363,55002.77779899088,0,20,0,9,19,33,1
202006,1724,8,994001.5,5467284.363636363,55002.77779899088,0,22,0,9,19,33,1
202006,769,3,994001.5,5467284.363636363,55002.77779899088,0,34,0,9,19,33,1
202006,251,4,994001.5,5467284.363636363,55002.77779899088,0,35,0,9,19,33,1
202006,608,4,994001.5,5467284.363636363,55002.77779899088,0,37,0,9,19,33,1
202006,932,14,994001.5,5467284.363636363,55002.77779899088,0,40,0,9,19,33,1
202006,2879,11,994001.5,5467284.363636363,55002.77779899088,0,42,0,9,19,33,1
202006,684,6,994001.5,5467284.363636363,55002.77779899088,0,45,0,9,19,33,1
202006,250,55,9371588.681818182,34043613.09090909,36326.40552925365,1,2,9,9,19,33,1
202006,776,72,9371588.681818182,34043613.09090909,36326.40552925365,1,3,9,9,19,33,1
202006,890,40,9371588.681818182,34043613.09090909,36326.40552925365,1,4,9,9,19,33,1
202006,1615,61,9371588.681818182,34043613.09090909,36326.40552925365,1,5,9,9,19,33,1
202006,86,8,9371588.681818182,34043613.09090909,36326.40552925365,1,6,9,9,19,33,1
202006,386,45,9371588.681818182,34043613.09090909,36326.40552925365,1,7,9,9,19,33,1
202006,634,32,9371588.681818182,34043613.09090909,36326.40552925365,1,8,9,9,19,33,1
202006,175,12,9371588.681818182,34043613.09090909,36326.40552925365,1,10,9,9,19,33,1
202006,152,7,9371588.681818182,34043613.09090909,36326.40552925365,1,11,9,9,19,33,1
202006,253,7,9371588.681818182,34043613.09090909,36326.40552925365,1,13,9,9,19,33,1
202006,104,3,9371588.681818182,34043613.09090909,36326.40552925365,1,14,9,9,19,33,1
202006,545,8,9371588.681818182,34043613.09090909,36326.40552925365,1,17,9,9,19,33,1
202006,140,3,9371588.681818182,34043613.09090909,36326.40552925365,1,18,9,9,19,33,1
202006,143,4,9371588.681818182,34043613.09090909,36326.40552925365,1,19,9,9,19,33,1
202006,637,10,9371588.681818182,34043613.09090909,36326.40552925365,1,20,9,9,19,33,1
202006,97,14,9371588.681818182,34043613.09090909,36326.40552925365,1,21,9,9,19,33,1
202006,1724,19,9371588.681818182,34043613.09090909,36326.40552925365,1,22,9,9,19,33,1
202006,87,3,9371588.681818182,34043613.09090909,36326.40552925365,1,23,9,9,19,33,1
202006,103,3,9371588.681818182,34043613.09090909,36326.40552925365,1,24,9,9,19,33,1
202006,102,3,9371588.681818182,34043613.09090909,36326.40552925365,1,27,9,9,19,33,1
202006,115,4,9371588.681818182,34043613.09090909,36326.40552925365,1,28,9,9,19,33,1
202006,116,6,9371588.681818182,34043613.09090909,36326.40552925365,1,29,9,9,19,33,1
202006,150,4,9371588.681818182,34043613.09090909,36326.40552925365,1,31,9,9,19,33,1
202006,769,6,9371588.681818182,34043613.09090909,36326.40552925365,1,34,9,9,19,33,1
202006,366,8,9371588.681818182,34043613.09090909,36326.40552925365,1,36,9,9,19,33,1
202006,608,11,9371588.681818182,34043613.09090909,36326.40552925365,1,37,9,9,19,33,1
202006,932,121,9371588.681818182,34043613.09090909,36326.40552925365,1,40,9,9,19,33,1
202006,444,45,9371588.681818182,34043613.09090909,36326.40552925365,1,41,9,9,19,33,1
202006,2879,23,9371588.681818182,34043613.09090909,36326.40552925365,1,42,9,9,19,33,1
202006,264,4,9371588.681818182,34043613.09090909,36326.40552925365,1,43,9,9,19,33,1
202006,204,4,9371588.681818182,34043613.09090909,36326.40552925365,1,44,9,9,19,33,1
202006,684,7,9371588.681818182,34043613.09090909,36326.40552925365,1,45,9,9,19,33,1
202006,163,3,9371588.681818182,34043613.09090909,36326.40552925365,1,47,9,9,19,33,1
202006,250,3,1742312.5909090908,985597.9545454546,5656.837697712996,0,2,10,4,10,7,1
202006,634,3,1742312.5909090908,985597.9545454546,5656.837697712996,0,8,10,4,10,7,1
202006,366,3,1742312.5909090908,985597.9545454546,5656.837697712996,0,36,10,4,10,7,1
202006,608,3,1742312.5909090908,985597.9545454546,5656.837697712996,0,37,10,4,10,7,1
202006,932,4,1742312.5909090908,985597.9545454546,5656.837697712996,0,40,10,4,10,7,1
202006,444,3,1742312.5909090908,985597.9545454546,5656.837697712996,0,41,10,4,10,7,1
202006,250,3,19160013.681818184,9830269.818181818,5130.617327016949,0,2,15,4,10,22,1
202006,776,9,19160013.681818184,9830269.818181818,5130.617327016949,0,3,15,4,10,22,1
202006,890,18,19160013.681818184,9830269.818181818,5130.617327016949,0,4,15,4,10,22,1
202006,1615,20,19160013.681818184,9830269.818181818,5130.617327016949,0,5,15,4,10,22,1
202006,386,7,19160013.681818184,9830269.818181818,5130.617327016949,0,7,15,4,10,22,1
202006,634,13,19160013.681818184,9830269.818181818,5130.617327016949,0,8,15,4,10,22,1
202006,143,4,19160013.681818184,9830269.818181818,5130.617327016949,0,19,15,4,10,22,1
202006,637,6,19160013.681818184,9830269.818181818,5130.617327016949,0,20,15,4,10,22,1
202006,1724,16,19160013.681818184,9830269.818181818,5130.617327016949,0,22,15,4,10,22,1
202006,150,5,19160013.681818184,9830269.818181818,5130.617327016949,0,31,15,4,10,22,1
202006,769,4,19160013.681818184,9830269.818181818,5130.617327016949,0,34,15,4,10,22,1
202006,251,3,19160013.681818184,9830269.818181818,5130.617327016949,0,35,15,4,10,22,1
202006,366,11,19160013.681818184,9830269.818181818,5130.617327016949,0,36,15,4,10,22,1
202006,608,13,19160013.681818184,9830269.818181818,5130.617327016949,0,37,15,4,10,22,1
202006,932,26,19160013.681818184,9830269.818181818,5130.617327016949,0,40,15,4,10,22,1
202006,444,9,19160013.681818184,9830269.818181818,5130.617327016949,0,41,15,4,10,22,1
202006,2879,14,19160013.681818184,9830269.818181818,5130.617327016949,0,42,15,4,10,22,1
202006,684,7,19160013.681818184,9830269.818181818,5130.617327016949,0,45,15,4,10,22,1
202006,250,43,2747080.227272727,17490777.90909091,63670.429918443166,1,2,21,9,19,33,1
202006,776,36,2747080.227272727,17490777.90909091,63670.429918443166,1,3,21,9,19,33,1
202006,890,28,2747080.227272727,17490777.90909091,63670.429918443166,1,4,21,9,19,33,1
202006,1615,35,2747080.227272727,17490777.90909091,63670.429918443166,1,5,21,9,19,33,1
202006,86,3,2747080.227272727,17490777.90909091,63670.429918443166,1,6,21,9,19,33,1
202006,386,32,2747080.227272727,17490777.90909091,63670.429918443166,1,7,21,9,19,33,1
202006,634,18,2747080.227272727,17490777.90909091,63670.429918443166,1,8,21,9,19,33,1
202006,175,8,2747080.227272727,17490777.90909091,63670.429918443166,1,10,21,9,19,33,1
202006,152,4,2747080.227272727,17490777.90909091,63670.429918443166,1,11,21,9,19,33,1
202006,545,4,2747080.227272727,17490777.90909091,63670.429918443166,1,17,21,9,19,33,1
202006,637,4,2747080.227272727,17490777.90909091,63670.429918443166,1,20,21,9,19,33,1
202006,1724,12,2747080.227272727,17490777.90909091,63670.429918443166,1,22,21,9,19,33,1
202006,769,10,2747080.227272727,17490777.90909091,63670.429918443166,1,34,21,9,19,33,1
202006,251,4,2747080.227272727,17490777.90909091,63670.429918443166,1,35,21,9,19,33,1
202006,366,15,2747080.227272727,17490777.90909091,63670.429918443166,1,36,21,9,19,33,1
202006,608,10,2747080.227272727,17490777.90909091,63670.429918443166,1,37,21,9,19,33,1
202006,932,104,2747080.227272727,17490777.90909091,63670.429918443166,1,40,21,9,19,33,1
202006,444,44,2747080.227272727,17490777.90909091,63670.429918443166,1,41,21,9,19,33,1
202006,2879,20,2747080.227272727,17490777.90909091,63670.429918443166,1,42,21,9,19,33,1
202006,250,10,136243.81818181818,5461128.454545454,400834.95364593685,0,2,29,9,8,25,1
202006,776,7,136243.81818181818,5461128.454545454,400834.95364593685,0,3,29,9,8,25,1
202006,890,12,136243.81818181818,5461128.454545454,400834.95364593685,0,4,29,9,8,25,1
202006,1615,24,136243.81818181818,5461128.454545454,400834.95364593685,0,5,29,9,8,25,1
202006,386,8,136243.81818181818,5461128.454545454,400834.95364593685,0,7,29,9,8,25,1
202006,634,17,136243.81818181818,5461128.454545454,400834.95364593685,0,8,29,9,8,25,1
202006,175,4,136243.81818181818,5461128.454545454,400834.95364593685,0,10,29,9,8,25,1
202006,637,9,136243.81818181818,5461128.454545454,400834.95364593685,0,20,29,9,8,25,1
202006,1724,7,136243.81818181818,5461128.454545454,400834.95364593685,0,22,29,9,8,25,1
202006,249,4,136243.81818181818,5461128.454545454,400834.95364593685,0,25,29,9,8,25,1
202006,769,4,136243.81818181818,5461128.454545454,400834.95364593685,0,34,29,9,8,25,1
202006,251,5,136243.81818181818,5461128.454545454,400834.95364593685,0,35,29,9,8,25,1
202006,366,6,136243.81818181818,5461128.454545454,400834.95364593685,0,36,29,9,8,25,1
202006,608,10,136243.81818181818,5461128.454545454,400834.95364593685,0,37,29,9,8,25,1
202006,932,43,136243.81818181818,5461128.454545454,400834.95364593685,0,40,29,9,8,25,1
202006,444,28,136243.81818181818,5461128.454545454,400834.95364593685,0,41,29,9,8,25,1
202006,2879,18,136243.81818181818,5461128.454545454,400834.95364593685,0,42,29,9,8,25,1
202006,684,7,136243.81818181818,5461128.454545454,400834.95364593685,0,45,29,9,8,25,1
202006,250,55,8575411.090909092,25472910.90909091,29704.594495877973,1,2,40,9,19,33,1
202006,776,62,8575411.090909092,25472910.90909091,29704.594495877973,1,3,40,9,19,33,1
202006,890,31,8575411.090909092,25472910.90909091,29704.594495877973,1,4,40,9,19,33,1
202006,1615,51,8575411.090909092,25472910.90909091,29704.594495877973,1,5,40,9,19,33,1
202006,386,49,8575411.090909092,25472910.90909091,29704.594495877973,1,7,40,9,19,33,1
202006,634,30,8575411.090909092,25472910.90909091,29704.594495877973,1,8,40,9,19,33,1
202006,175,8,8575411.090909092,25472910.90909091,29704.594495877973,1,10,40,9,19,33,1
202006,152,4,8575411.090909092,25472910.90909091,29704.594495877973,1,11,40,9,19,33,1
202006,545,3,8575411.090909092,25472910.90909091,29704.594495877973,1,17,40,9,19,33,1
202006,637,5,8575411.090909092,25472910.90909091,29704.594495877973,1,20,40,9,19,33,1
202006,97,7,8575411.090909092,25472910.90909091,29704.594495877973,1,21,40,9,19,33,1
202006,1724,13,8575411.090909092,25472910.90909091,29704.594495877973,1,22,40,9,19,33,1
202006,84,3,8575411.090909092,25472910.90909091,29704.594495877973,1,30,40,9,19,33,1
202006,320,4,8575411.090909092,25472910.90909091,29704.594495877973,1,32,40,9,19,33,1
202006,769,4,8575411.090909092,25472910.90909091,29704.594495877973,1,34,40,9,19,33,1
202006,366,6,8575411.090909092,25472910.90909091,29704.594495877973,1,36,40,9,19,33,1
202006,608,11,8575411.090909092,25472910.90909091,29704.594495877973,1,37,40,9,19,33,1
202006,932,148,8575411.090909092,25472910.90909091,29704.594495877973,1,40,40,9,19,33,1
202006,444,61,8575411.090909092,25472910.90909091,29704.594495877973,1,41,40,9,19,33,1
202006,2879,14,8575411.090909092,25472910.90909091,29704.594495877973,1,42,40,9,19,33,1
202006,684,4,8575411.090909092,25472910.90909091,29704.594495877973,1,45,40,9,19,33,1
202006,250,3,17099231.227272727,6464337.181818183,3780.4841024126113,0,2,64,9,12,16,1
202006,890,6,17099231.227272727,6464337.181818183,3780.4841024126113,0,4,64,9,12,16,1
202006,1615,4,17099231.227272727,6464337.181818183,3780.4841024126113,0,5,64,9,12,16,1
202006,386,9,17099231.227272727,6464337.181818183,3780.4841024126113,0,7,64,9,12,16,1
202006,634,6,17099231.227272727,6464337.181818183,3780.4841024126113,0,8,64,9,12,16,1
202006,545,4,17099231.227272727,6464337.181818183,3780.4841024126113,0,17,64,9,12,16,1
202006,1724,6,17099231.227272727,6464337.181818183,3780.4841024126113,0,22,64,9,12,16,1
202006,87,3,17099231.227272727,6464337.181818183,3780.4841024126113,0,23,64,9,12,16,1
202006,115,4,17099231.227272727,6464337.181818183,3780.4841024126113,0,28,64,9,12,16,1
