그룹내고객수,거래량,거래금액_만원단위,평균가격,직전달TOP3여부,그룹번호,종목번호,표준산업구분코드_대분류,표준산업구분코드_중분류,표준산업구분코드_소분류,시장구분
264,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,43,72,9,18,31,0
684,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,45,72,9,18,31,0
244,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,46,72,9,18,31,0
163,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,47,72,9,18,31,0
386,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,7,72,9,18,31,0
104,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,14,72,9,18,31,0
102,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,27,72,9,18,31,0
116,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,29,72,9,18,31,0
92,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,33,72,9,18,31,0
91,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,38,72,9,18,31,0
444,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,41,72,9,18,31,0
112,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,1,72,9,18,31,0
140,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,18,72,9,18,31,0
250,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,2,72,9,18,31,0
87,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,23,72,9,18,31,0
103,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,24,72,9,18,31,0
150,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,31,72,9,18,31,0
167,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,12,72,9,18,31,0
97,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,21,72,9,18,31,0
102,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,15,72,9,18,31,0
84,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,30,72,9,18,31,0
115,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,28,72,9,18,31,0
204,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,44,72,9,18,31,0
106,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,9,72,9,18,31,0
82,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,39,72,9,18,31,0
86,9.22504112426245,0.2516745924739774,-0.16070004213992253,0,6,72,9,18,31,0
288,2.7557085256349034,3.34419413629904,0.7721079594061403,1,0,9,9,19,33,1
776,2.7557085256349034,3.34419413629904,0.7721079594061403,1,3,9,9,19,33,1
890,2.7557085256349034,3.34419413629904,0.7721079594061403,1,4,9,9,19,33,1
1615,2.7557085256349034,3.34419413629904,0.7721079594061403,1,5,9,9,19,33,1
634,2.7557085256349034,3.34419413629904,0.7721079594061403,1,8,9,9,19,33,1
175,2.7557085256349034,3.34419413629904,0.7721079594061403,1,10,9,9,19,33,1
152,2.7557085256349034,3.34419413629904,0.7721079594061403,1,11,9,9,19,33,1
253,2.7557085256349034,3.34419413629904,0.7721079594061403,1,13,9,9,19,33,1
286,2.7557085256349034,3.34419413629904,0.7721079594061403,1,16,9,9,19,33,1
545,2.7557085256349034,3.34419413629904,0.7721079594061403,1,17,9,9,19,33,1
143,2.7557085256349034,3.34419413629904,0.7721079594061403,1,19,9,9,19,33,1
637,2.7557085256349034,3.34419413629904,0.7721079594061403,1,20,9,9,19,33,1
1724,2.7557085256349034,3.34419413629904,0.7721079594061403,1,22,9,9,19,33,1
249,2.7557085256349034,3.34419413629904,0.7721079594061403,1,25,9,9,19,33,1
153,2.7557085256349034,3.34419413629904,0.7721079594061403,1,26,9,9,19,33,1
320,2.7557085256349034,3.34419413629904,0.7721079594061403,1,32,9,9,19,33,1
769,2.7557085256349034,3.34419413629904,0.7721079594061403,1,34,9,9,19,33,1
251,2.7557085256349034,3.34419413629904,0.7721079594061403,1,35,9,9,19,33,1
366,2.7557085256349034,3.34419413629904,0.7721079594061403,1,36,9,9,19,33,1
608,2.7557085256349034,3.34419413629904,0.7721079594061403,1,37,9,9,19,33,1
932,2.7557085256349034,3.34419413629904,0.7721079594061403,1,40,9,9,19,33,1
2879,2.7557085256349034,3.34419413629904,0.7721079594061403,1,42,9,9,19,33,1
264,2.7557085256349034,3.34419413629904,0.7721079594061403,1,43,9,9,19,33,1
684,2.7557085256349034,3.34419413629904,0.7721079594061403,1,45,9,9,19,33,1
244,2.7557085256349034,3.34419413629904,0.7721079594061403,1,46,9,9,19,33,1
163,2.7557085256349034,3.34419413629904,0.7721079594061403,1,47,9,9,19,33,1
386,2.7557085256349034,3.34419413629904,0.7721079594061403,1,7,9,9,19,33,1
104,2.7557085256349034,3.34419413629904,0.7721079594061403,1,14,9,9,19,33,1
102,2.7557085256349034,3.34419413629904,0.7721079594061403,1,27,9,9,19,33,1
116,2.7557085256349034,3.34419413629904,0.7721079594061403,1,29,9,9,19,33,1
92,2.7557085256349034,3.34419413629904,0.7721079594061403,1,33,9,9,19,33,1
91,2.7557085256349034,3.34419413629904,0.7721079594061403,1,38,9,9,19,33,1
444,2.7557085256349034,3.34419413629904,0.7721079594061403,1,41,9,9,19,33,1
112,2.7557085256349034,3.34419413629904,0.7721079594061403,1,1,9,9,19,33,1
140,2.7557085256349034,3.34419413629904,0.7721079594061403,1,18,9,9,19,33,1
250,2.7557085256349034,3.34419413629904,0.7721079594061403,1,2,9,9,19,33,1
87,2.7557085256349034,3.34419413629904,0.7721079594061403,1,23,9,9,19,33,1
103,2.7557085256349034,3.34419413629904,0.7721079594061403,1,24,9,9,19,33,1
150,2.7557085256349034,3.34419413629904,0.7721079594061403,1,31,9,9,19,33,1
167,2.7557085256349034,3.34419413629904,0.7721079594061403,1,12,9,9,19,33,1
97,2.7557085256349034,3.34419413629904,0.7721079594061403,1,21,9,9,19,33,1
102,2.7557085256349034,3.34419413629904,0.7721079594061403,1,15,9,9,19,33,1
84,2.7557085256349034,3.34419413629904,0.7721079594061403,1,30,9,9,19,33,1
115,2.7557085256349034,3.34419413629904,0.7721079594061403,1,28,9,9,19,33,1
204,2.7557085256349034,3.34419413629904,0.7721079594061403,1,44,9,9,19,33,1
106,2.7557085256349034,3.34419413629904,0.7721079594061403,1,9,9,9,19,33,1
82,2.7557085256349034,3.34419413629904,0.7721079594061403,1,39,9,9,19,33,1
86,2.7557085256349034,3.34419413629904,0.7721079594061403,1,6,9,9,19,33,1
288,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,0,82,9,1,51,0
776,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,3,82,9,1,51,0
890,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,4,82,9,1,51,0
1615,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,5,82,9,1,51,0
634,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,8,82,9,1,51,0
175,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,10,82,9,1,51,0
152,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,11,82,9,1,51,0
253,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,13,82,9,1,51,0
286,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,16,82,9,1,51,0
545,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,17,82,9,1,51,0
143,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,19,82,9,1,51,0
637,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,20,82,9,1,51,0
1724,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,22,82,9,1,51,0
249,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,25,82,9,1,51,0
153,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,26,82,9,1,51,0
320,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,32,82,9,1,51,0
769,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,34,82,9,1,51,0
251,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,35,82,9,1,51,0
366,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,36,82,9,1,51,0
608,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,37,82,9,1,51,0
932,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,40,82,9,1,51,0
2879,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,42,82,9,1,51,0
264,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,43,82,9,1,51,0
684,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,45,82,9,1,51,0
244,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,46,82,9,1,51,0
163,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,47,82,9,1,51,0
386,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,7,82,9,1,51,0
104,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,14,82,9,1,51,0
102,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,27,82,9,1,51,0
116,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,29,82,9,1,51,0
92,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,33,82,9,1,51,0
91,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,38,82,9,1,51,0
444,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,41,82,9,1,51,0
112,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,1,82,9,1,51,0
140,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,18,82,9,1,51,0
250,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,2,82,9,1,51,0
87,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,23,82,9,1,51,0
103,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,24,82,9,1,51,0
150,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,31,82,9,1,51,0
167,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,12,82,9,1,51,0
97,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,21,82,9,1,51,0
102,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,15,82,9,1,51,0
84,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,30,82,9,1,51,0
115,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,28,82,9,1,51,0
204,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,44,82,9,1,51,0
106,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,9,82,9,1,51,0
82,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,39,82,9,1,51,0
86,7.876761383344497,0.5084965827671136,-0.12892527065722337,0,6,82,9,1,51,0
288,95.59869653098211,5.427403689859031,-0.14981759172479442,0,0,107,9,19,33,0
776,95.59869653098211,5.427403689859031,-0.14981759172479442,0,3,107,9,19,33,0
890,95.59869653098211,5.427403689859031,-0.14981759172479442,0,4,107,9,19,33,0
1615,95.59869653098211,5.427403689859031,-0.14981759172479442,0,5,107,9,19,33,0
634,95.59869653098211,5.427403689859031,-0.14981759172479442,0,8,107,9,19,33,0
175,95.59869653098211,5.427403689859031,-0.14981759172479442,0,10,107,9,19,33,0
152,95.59869653098211,5.427403689859031,-0.14981759172479442,0,11,107,9,19,33,0
253,95.59869653098211,5.427403689859031,-0.14981759172479442,0,13,107,9,19,33,0
286,95.59869653098211,5.427403689859031,-0.14981759172479442,0,16,107,9,19,33,0
545,95.59869653098211,5.427403689859031,-0.14981759172479442,0,17,107,9,19,33,0
143,95.59869653098211,5.427403689859031,-0.14981759172479442,0,19,107,9,19,33,0
637,95.59869653098211,5.427403689859031,-0.14981759172479442,0,20,107,9,19,33,0
1724,95.59869653098211,5.427403689859031,-0.14981759172479442,0,22,107,9,19,33,0
249,95.59869653098211,5.427403689859031,-0.14981759172479442,0,25,107,9,19,33,0
153,95.59869653098211,5.427403689859031,-0.14981759172479442,0,26,107,9,19,33,0
320,95.59869653098211,5.427403689859031,-0.14981759172479442,0,32,107,9,19,33,0
769,95.59869653098211,5.427403689859031,-0.14981759172479442,0,34,107,9,19,33,0
251,95.59869653098211,5.427403689859031,-0.14981759172479442,0,35,107,9,19,33,0
366,95.59869653098211,5.427403689859031,-0.14981759172479442,0,36,107,9,19,33,0
608,95.59869653098211,5.427403689859031,-0.14981759172479442,0,37,107,9,19,33,0
932,95.59869653098211,5.427403689859031,-0.14981759172479442,0,40,107,9,19,33,0
2879,95.59869653098211,5.427403689859031,-0.14981759172479442,0,42,107,9,19,33,0
264,95.59869653098211,5.427403689859031,-0.14981759172479442,0,43,107,9,19,33,0
684,95.59869653098211,5.427403689859031,-0.14981759172479442,0,45,107,9,19,33,0
244,95.59869653098211,5.427403689859031,-0.14981759172479442,0,46,107,9,19,33,0
163,95.59869653098211,5.427403689859031,-0.14981759172479442,0,47,107,9,19,33,0
386,95.59869653098211,5.427403689859031,-0.14981759172479442,0,7,107,9,19,33,0
104,95.59869653098211,5.427403689859031,-0.14981759172479442,0,14,107,9,19,33,0
102,95.59869653098211,5.427403689859031,-0.14981759172479442,0,27,107,9,19,33,0
116,95.59869653098211,5.427403689859031,-0.14981759172479442,0,29,107,9,19,33,0
92,95.59869653098211,5.427403689859031,-0.14981759172479442,0,33,107,9,19,33,0
91,95.59869653098211,5.427403689859031,-0.14981759172479442,0,38,107,9,19,33,0
444,95.59869653098211,5.427403689859031,-0.14981759172479442,0,41,107,9,19,33,0
112,95.59869653098211,5.427403689859031,-0.14981759172479442,0,1,107,9,19,33,0
140,95.59869653098211,5.427403689859031,-0.14981759172479442,0,18,107,9,19,33,0
250,95.59869653098211,5.427403689859031,-0.14981759172479442,0,2,107,9,19,33,0
87,95.59869653098211,5.427403689859031,-0.14981759172479442,0,23,107,9,19,33,0
103,95.59869653098211,5.427403689859031,-0.14981759172479442,0,24,107,9,19,33,0
150,95.59869653098211,5.427403689859031,-0.14981759172479442,0,31,107,9,19,33,0
167,95.59869653098211,5.427403689859031,-0.14981759172479442,0,12,107,9,19,33,0
97,95.59869653098211,5.427403689859031,-0.14981759172479442,0,21,107,9,19,33,0
102,95.59869653098211,5.427403689859031,-0.14981759172479442,0,15,107,9,19,33,0
84,95.59869653098211,5.427403689859031,-0.14981759172479442,0,30,107,9,19,33,0
115,95.59869653098211,5.427403689859031,-0.14981759172479442,0,28,107,9,19,33,0
204,95.59869653098211,5.427403689859031,-0.14981759172479442,0,44,107,9,19,33,0
106,95.59869653098211,5.427403689859031,-0.14981759172479442,0,9,107,9,19,33,0
82,95.59869653098211,5.427403689859031,-0.14981759172479442,0,39,107,9,19,33,0
86,95.59869653098211,5.427403689859031,-0.14981759172479442,0,6,107,9,19,33,0
288,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,0,95,9,24,43,0
776,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,3,95,9,24,43,0
890,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,4,95,9,24,43,0
1615,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,5,95,9,24,43,0
634,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,8,95,9,24,43,0
175,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,10,95,9,24,43,0
152,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,11,95,9,24,43,0
253,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,13,95,9,24,43,0
286,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,16,95,9,24,43,0
545,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,17,95,9,24,43,0
143,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,19,95,9,24,43,0
637,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,20,95,9,24,43,0
1724,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,22,95,9,24,43,0
249,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,25,95,9,24,43,0
153,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,26,95,9,24,43,0
320,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,32,95,9,24,43,0
769,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,34,95,9,24,43,0
251,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,35,95,9,24,43,0
366,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,36,95,9,24,43,0
608,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,37,95,9,24,43,0
932,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,40,95,9,24,43,0
2879,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,42,95,9,24,43,0
264,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,43,95,9,24,43,0
684,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,45,95,9,24,43,0
244,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,46,95,9,24,43,0
163,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,47,95,9,24,43,0
386,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,7,95,9,24,43,0
104,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,14,95,9,24,43,0
102,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,27,95,9,24,43,0
116,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,29,95,9,24,43,0
92,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,33,95,9,24,43,0
91,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,38,95,9,24,43,0
444,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,41,95,9,24,43,0
112,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,1,95,9,24,43,0
140,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,18,95,9,24,43,0
250,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,2,95,9,24,43,0
87,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,23,95,9,24,43,0
103,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,24,95,9,24,43,0
150,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,31,95,9,24,43,0
167,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,12,95,9,24,43,0
97,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,21,95,9,24,43,0
102,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,15,95,9,24,43,0
84,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,30,95,9,24,43,0
115,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,28,95,9,24,43,0
204,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,44,95,9,24,43,0
106,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,9,95,9,24,43,0
82,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,39,95,9,24,43,0
86,1.9133806368699184,-0.1040193260876459,-0.17122562190317822,0,6,95,9,24,43,0
288,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,0,7,9,12,27,1
776,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,3,7,9,12,27,1
890,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,4,7,9,12,27,1
1615,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,5,7,9,12,27,1
634,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,8,7,9,12,27,1
175,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,10,7,9,12,27,1
152,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,11,7,9,12,27,1
253,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,13,7,9,12,27,1
286,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,16,7,9,12,27,1
545,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,17,7,9,12,27,1
143,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,19,7,9,12,27,1
637,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,20,7,9,12,27,1
1724,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,22,7,9,12,27,1
249,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,25,7,9,12,27,1
153,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,26,7,9,12,27,1
320,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,32,7,9,12,27,1
769,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,34,7,9,12,27,1
251,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,35,7,9,12,27,1
366,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,36,7,9,12,27,1
608,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,37,7,9,12,27,1
932,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,40,7,9,12,27,1
2879,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,42,7,9,12,27,1
264,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,43,7,9,12,27,1
684,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,45,7,9,12,27,1
244,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,46,7,9,12,27,1
163,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,47,7,9,12,27,1
386,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,7,7,9,12,27,1
104,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,14,7,9,12,27,1
102,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,27,7,9,12,27,1
116,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,29,7,9,12,27,1
92,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,33,7,9,12,27,1
91,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,38,7,9,12,27,1
444,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,41,7,9,12,27,1
112,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,1,7,9,12,27,1
140,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,18,7,9,12,27,1
250,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,2,7,9,12,27,1
87,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,23,7,9,12,27,1
103,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,24,7,9,12,27,1
150,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,31,7,9,12,27,1
167,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,12,7,9,12,27,1
97,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,21,7,9,12,27,1
102,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,15,7,9,12,27,1
84,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,30,7,9,12,27,1
115,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,28,7,9,12,27,1
204,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,44,7,9,12,27,1
106,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,9,7,9,12,27,1
82,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,39,7,9,12,27,1
86,1.1354931129034542,3.0497311156640263,1.7981424200979146,0,6,7,9,12,27,1
288,132.33729396499612,206.848928529136,1.0607203665969849,0,0,114,9,19,32,0
776,132.33729396499612,206.848928529136,1.0607203665969849,0,3,114,9,19,32,0
890,132.33729396499612,206.848928529136,1.0607203665969849,0,4,114,9,19,32,0
1615,132.33729396499612,206.848928529136,1.0607203665969849,0,5,114,9,19,32,0
634,132.33729396499612,206.848928529136,1.0607203665969849,0,8,114,9,19,32,0
175,132.33729396499612,206.848928529136,1.0607203665969849,0,10,114,9,19,32,0
152,132.33729396499612,206.848928529136,1.0607203665969849,0,11,114,9,19,32,0
253,132.33729396499612,206.848928529136,1.0607203665969849,0,13,114,9,19,32,0
286,132.33729396499612,206.848928529136,1.0607203665969849,0,16,114,9,19,32,0
545,132.33729396499612,206.848928529136,1.0607203665969849,0,17,114,9,19,32,0
143,132.33729396499612,206.848928529136,1.0607203665969849,0,19,114,9,19,32,0
637,132.33729396499612,206.848928529136,1.0607203665969849,0,20,114,9,19,32,0
1724,132.33729396499612,206.848928529136,1.0607203665969849,0,22,114,9,19,32,0
249,132.33729396499612,206.848928529136,1.0607203665969849,0,25,114,9,19,32,0
153,132.33729396499612,206.848928529136,1.0607203665969849,0,26,114,9,19,32,0
320,132.33729396499612,206.848928529136,1.0607203665969849,0,32,114,9,19,32,0
769,132.33729396499612,206.848928529136,1.0607203665969849,0,34,114,9,19,32,0
251,132.33729396499612,206.848928529136,1.0607203665969849,0,35,114,9,19,32,0
366,132.33729396499612,206.848928529136,1.0607203665969849,0,36,114,9,19,32,0
608,132.33729396499612,206.848928529136,1.0607203665969849,0,37,114,9,19,32,0
932,132.33729396499612,206.848928529136,1.0607203665969849,0,40,114,9,19,32,0
2879,132.33729396499612,206.848928529136,1.0607203665969849,0,42,114,9,19,32,0
264,132.33729396499612,206.848928529136,1.0607203665969849,0,43,114,9,19,32,0
684,132.33729396499612,206.848928529136,1.0607203665969849,0,45,114,9,19,32,0
244,132.33729396499612,206.848928529136,1.0607203665969849,0,46,114,9,19,32,0
163,132.33729396499612,206.848928529136,1.0607203665969849,0,47,114,9,19,32,0
386,132.33729396499612,206.848928529136,1.0607203665969849,0,7,114,9,19,32,0
104,132.33729396499612,206.848928529136,1.0607203665969849,0,14,114,9,19,32,0
102,132.33729396499612,206.848928529136,1.0607203665969849,0,27,114,9,19,32,0
116,132.33729396499612,206.848928529136,1.0607203665969849,0,29,114,9,19,32,0
92,132.33729396499612,206.848928529136,1.0607203665969849,0,33,114,9,19,32,0
91,132.33729396499612,206.848928529136,1.0607203665969849,0,38,114,9,19,32,0
444,132.33729396499612,206.848928529136,1.0607203665969849,0,41,114,9,19,32,0
112,132.33729396499612,206.848928529136,1.0607203665969849,0,1,114,9,19,32,0
140,132.33729396499612,206.848928529136,1.0607203665969849,0,18,114,9,19,32,0
250,132.33729396499612,206.848928529136,1.0607203665969849,0,2,114,9,19,32,0
87,132.33729396499612,206.848928529136,1.0607203665969849,0,23,114,9,19,32,0
103,132.33729396499612,206.848928529136,1.0607203665969849,0,24,114,9,19,32,0
150,132.33729396499612,206.848928529136,1.0607203665969849,0,31,114,9,19,32,0
167,132.33729396499612,206.848928529136,1.0607203665969849,0,12,114,9,19,32,0
97,132.33729396499612,206.848928529136,1.0607203665969849,0,21,114,9,19,32,0
102,132.33729396499612,206.848928529136,1.0607203665969849,0,15,114,9,19,32,0
84,132.33729396499612,206.848928529136,1.0607203665969849,0,30,114,9,19,32,0
115,132.33729396499612,206.848928529136,1.0607203665969849,0,28,114,9,19,32,0
204,132.33729396499612,206.848928529136,1.0607203665969849,0,44,114,9,19,32,0
106,132.33729396499612,206.848928529136,1.0607203665969849,0,9,114,9,19,32,0
82,132.33729396499612,206.848928529136,1.0607203665969849,0,39,114,9,19,32,0
86,132.33729396499612,206.848928529136,1.0607203665969849,0,6,114,9,19,32,0
288,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,0,92,9,32,44,0
776,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,3,92,9,32,44,0
890,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,4,92,9,32,44,0
1615,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,5,92,9,32,44,0
634,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,8,92,9,32,44,0
175,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,10,92,9,32,44,0
152,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,11,92,9,32,44,0
253,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,13,92,9,32,44,0
286,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,16,92,9,32,44,0
545,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,17,92,9,32,44,0
143,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,19,92,9,32,44,0
637,0.44485940218864334,0.9868378057066199,1.3336714567695667,0,20,92,9,32,44,0
