거래량,거래금액_만원단위,20년7월TOP3대상여부,시장구분,종목명,종목번호,표준산업구분코드_대분류,표준산업구분코드_소분류,표준산업구분코드_중분류,평균가격,기준년월
49936.217391304344,24748.08695652174,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,4955.939446232716,201907
89885.42857142857,33901.23809523809,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,3771.605546531722,201908
123778.36842105263,52847.42105263158,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,4269.519927170338,201909
461548.7619047619,239342.95238095237,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,5185.648237755202,201910
1642222.5714285714,1179399.0476190476,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,7181.7247438822305,201911
1037301.75,615259.05,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,5931.341097226531,201912
408255.05,207846.95,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,5091.105425395228,202001
114892.15,47896.6,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,4168.831377948798,202002
262665.7272727273,72601.27272727272,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,2764.017730104941,202003
152391.5,55898.05,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,3668.055633024152,202004
100010.42105263157,40410.89473684211,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,4040.6683935042565,202005
634107.8636363636,327523.1818181818,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,5165.102037056644,202006
1706181.55,665965.55,N,코스피,금호에이치티,A214330,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,3903.2513861142156,202007
75833.65217391304,83407.39130434782,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,10998.730631232893,201907
317036.90476190473,301231.7619047619,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,9501.473089733432,201908
112037.15789473684,110704.57894736843,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,9881.059197465504,201909
97606.66666666667,99091.23809523809,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,10152.097339174723,201910
203596.09523809524,216436.47619047618,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,10630.679136422767,201911
267978.2,278175.25,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,10380.517892873375,201912
544512.3,686442.0,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,12606.547179925961,202001
147674.5,165736.7,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,11223.108932144683,202002
126633.36363636363,111655.90909090909,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,8817.258413156953,202003
396912.95,443954.3,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,11185.180528879191,202004
181781.05263157896,204975.94736842104,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,11275.979779028557,202005
286611.7272727273,314098.9090909091,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,10959.038978611863,202006
743811.1,822884.65,N,코스피,토니모리,A214420,제조업,기타 화학제품 제조업,의약품 제외,11063.086447620908,202007
67265.21739130435,144563.13043478262,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,21491.5131536423,201907
48559.23809523809,87473.95238095238,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,18013.864263972133,201908
41196.31578947369,76491.52631578948,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,18567.564805232967,201909
32237.380952380954,59589.47619047619,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,18484.589761959272,201910
28566.428571428572,48353.47619047619,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,16926.678835462873,201911
133176.55,279650.15,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,20998.452805692898,201912
162984.6,353622.0,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,21696.651094643297,202001
167288.5,341814.2,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,20432.61790260538,202002
225099.31818181818,382329.2272727273,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,16984.91272034466,202003
299249.3,572169.4,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,19120.158342893366,202004
402803.2631578947,1017216.3157894737,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,25253.427884737255,202005
134002.5909090909,294940.04545454547,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,22010.025586343818,202006
120340.3,273380.55,N,코스닥,아이쓰리시스템,A214430,제조업,전자부품 제조업,통신장비 제조업,22717.290051628588,202007
32240.91304347826,128264.86956521739,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,39783.262152733296,201907
42204.52380952381,143030.52380952382,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,33889.85608629181,201908
26458.42105263158,89725.36842105263,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,33911.83783891309,201909
29326.52380952381,99039.14285714286,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,33771.18389496263,201910
27228.238095238095,94148.71428571429,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,34577.6006351949,201911
27756.85,97682.9,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,35192.35792245878,201912
53619.75,202660.75,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,37795.914751560755,202001
127840.4,549697.35,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,42998.71949712298,202002
191285.31818181818,734548.4545454546,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,38400.67086838628,202003
97699.95,391761.65,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,40098.44938508158,202004
167647.7894736842,834073.1578947369,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,49751.51539505756,202005
154900.5909090909,892859.4090909091,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,57640.80071294991,202006
109047.05,618783.55,N,코스닥,파마리서치프로덕트,A214450,도매 및 소매업,생활용품 도매업,도매 및 상품 중개업,56744.63912595526,202007
1874964.1304347827,342261.17391304346,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1825.4278487646427,201907
873659.5714285715,137029.66666666666,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1568.4560800106783,201908
3728957.1578947366,700391.6315789474,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1878.2506795395007,201909
737391.9047619047,117678.90476190476,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1595.8800741093287,201910
6958501.571428572,1285392.5714285714,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1847.226099231421,201911
15251101.0,3053842.95,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,2002.375402274236,201912
2639072.45,484246.35,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1834.9111635794613,202001
2703004.2,496738.3,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1837.7267042352355,202002
1116881.0,138410.95454545456,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1239.2632209291282,202003
3218286.8,553362.0,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1719.4303503342214,202004
3171906.1578947366,601932.0,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1897.6980088197672,202005
972322.2272727273,153251.36363636365,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1576.1376150601777,202006
1932848.0,320035.05,N,코스닥,디알텍,A214680,제조업,의료용 기기 제조업,의료· 정밀· 광학기기 및 시계 제조업,1655.7693621019346,202007
591196.3478260869,615257.5217391305,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,10406.991247519032,201907
546208.1428571428,509365.8095238095,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,9325.489123237601,201908
242300.8947368421,200862.36842105264,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,8289.7906191888,201909
762441.4761904762,893037.7142857143,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,11712.869015832659,201910
510517.7619047619,622762.4761904762,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,12198.644643957634,201911
380012.45,411302.55,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,10823.396707134201,201912
421906.0,495919.95,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,11754.275833953536,202001
229934.75,245208.15,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,10664.249314207616,202002
420125.1818181818,443496.86363636365,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,10556.302807583108,202003
1076375.0,1364078.45,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,12672.892346998025,202004
4155522.6315789474,6365448.894736842,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,15318.046510838525,202005
2178858.8636363638,3251336.8636363638,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,14922.200413706965,202006
462015.2,596997.25,N,코스닥,뉴지랩,A214870,제조업,통신 및 방송 장비 제조업,통신장비 제조업,12921.593272255977,202007
7706141.434782608,2317140.8695652173,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,3006.875605872635,201907
2316859.095238095,588655.7619047619,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,2540.7490818696847,201908
638409.5789473684,139991.94736842104,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,2192.82341595257,201909
2243265.904761905,490277.61904761905,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,2185.5528495613453,201910
787914.7142857143,140166.66666666666,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,1778.957343038517,201911
463030.9,78874.75,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,1703.444629721256,201912
1715951.9,322276.5,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,1878.1208261140655,202001
2651785.2,397387.9,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,1498.567455614429,202002
284084.7272727273,30438.68181818182,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,1071.464915076552,202003
1112324.45,151538.45,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,1362.358347872332,202004
476779.1052631579,55502.26315789474,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,1164.1085472330064,202005
6411371.636363637,1064060.1818181819,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,1659.645146419385,202006
1173096.35,104598.9,N,코스닥,이디티,A215090,제조업,측정· 시험· 항해· 제어 및 기타 정밀기기 제조업; 광학기기 제외,의료· 정밀· 광학기기 및 시계 제조업,891.6479878229949,202007
3491407.1304347827,2166506.217391304,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,6205.252313618063,201907
2992420.1904761903,1668576.9523809524,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,5576.011543069519,201908
1830858.7368421052,1058743.7368421052,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,5782.771305820369,201909
1713783.2857142857,902928.5238095238,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,5268.627202378118,201910
839427.4285714285,428885.14285714284,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,5109.258147390262,201911
1359208.75,640858.4,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,4714.937275087436,201912
565876.0,262526.4,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,4639.292000367572,202001
251570.65,101386.3,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,4030.132290869384,202002
680773.1818181818,172581.4090909091,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,2535.0794317423843,202003
4363895.65,1622215.35,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,3717.3559592333518,202004
7269732.52631579,4154026.1578947366,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,5714.138921696952,202005
5958300.409090909,3738326.090909091,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,6274.148388364775,202006
2873974.75,1791642.6,Y,코스닥,로보로보,A215100,제조업,기타 전기장비 제조업,전기장비 제조업,6234.0234547989685,202007
57243.86956521739,134452.39130434784,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,23487.648952726286,201907
84910.14285714286,164103.04761904763,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,19326.67194956237,201908
90559.05263157895,209998.26315789475,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,23189.096733623075,201909
47912.619047619046,103152.04761904762,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,21529.202466792227,201910
38623.52380952381,77932.28571428571,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,20177.414701625214,201911
24746.9,48369.35,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,19545.619855416233,201912
352828.75,849288.0,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,24070.827561529495,202001
338933.8,835189.7,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,24641.676339155314,202002
177096.45454545456,283298.7272727273,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,15996.860467921691,202003
326910.65,568715.35,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,17396.660218931378,202004
211444.0,397405.2631578947,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,18794.82336495217,202005
196514.31818181818,379134.63636363635,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,19292.977726582496,202006
130531.4,245343.1,N,코스닥,우리산업,A215360,제조업,자동차 신품 부품 제조업,자동차 및 트레일러 제조업,18795.715054002332,202007
286140.0,88512.56521739131,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,3093.33071983614,201907
88606.95238095238,49189.71428571428,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,5551.450869704946,201908
117272.57894736843,66780.94736842105,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,5694.506590359213,201909
271882.3333333333,157995.04761904763,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,5811.155350993052,201910
2111284.1428571427,1468822.238095238,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,6957.008809375708,201911
152381.55,81057.9,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,5319.403825463121,201912
1731266.85,1158842.3,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,6693.608787114476,202001
3521315.1,2749218.65,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,7807.363362625514,202002
3040326.3181818184,2238738.1363636362,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,7363.479778389218,202003
1320345.85,976703.85,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,7397.333433509106,202004
1027044.8421052631,785279.3684210526,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,7646.008589180649,202005
400307.0,304922.0,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,7617.203796086504,202006
3226751.45,3019658.2,N,코스닥,우정바이오,A215380,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,9358.198940299539,202007
1310833.0,154352.26086956522,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1177.512779046341,201907
4342444.666666667,537896.380952381,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1238.694841828069,201908
1146396.1578947369,138002.8947368421,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1203.797603354439,201909
16262150.285714285,2551481.476190476,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1568.9693130138278,201910
14841226.19047619,2369172.9523809524,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1596.3458288246302,201911
10866154.75,1612055.8,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1483.5568212389026,201912
3156213.45,453294.75,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1436.1980175960532,202001
1560474.6,207997.95,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1332.9146786496876,202002
1406788.0,116554.09090909091,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,828.5121205831363,202003
12431065.85,1507093.55,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1212.3606842610363,202004
2406391.5263157897,294037.1052631579,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1221.9005180479992,202005
1993605.8636363635,239518.27272727274,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1201.432425014984,202006
487050.3,53519.2,N,코스닥,토박스코리아,A215480,도매 및 소매업,섬유· 의복· 신발 및 가죽제품 소매업,소매업; 자동차 제외,1098.843384348598,202007
1159162.4782608696,5365079.304347826,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,46284.100848374896,201907
11904472.238095239,16344375.38095238,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,13729.609388855648,201908
4405395.47368421,4898917.368421053,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,11120.266949210152,201909
23239035.523809522,36859801.0952381,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,15861.157859788733,201910
6076682.571428572,10897631.761904761,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,17933.52151245055,201911
1716047.15,2416240.65,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,14080.269589329175,201912
7768468.0,13033391.65,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,16777.299784204555,202001
2913044.5,3713385.45,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,12747.438118435884,202002
5037666.454545454,6105547.7272727275,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,12119.793524169769,202003
5438289.6,7180890.8,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,13204.318504847553,202004
93974.84210526316,114330.78947368421,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,12166.106046299066,202005
0.0,0.0,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,,202006
0.0,0.0,N,코스닥,신라젠,A215600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,,202007
72986.39130434782,36739.086956521736,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,5033.690020831757,201907
38693.09523809524,14712.57142857143,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,3802.376454516925,201908
52553.73684210526,23628.263157894737,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,4496.019613007638,201909
23525.428571428572,9181.714285714286,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,3902.8892748272388,201910
27770.571428571428,9606.285714285714,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,3459.1602621480088,201911
93872.0,22709.0,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,2419.1452190216464,201912
77256.4,16063.7,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,2079.2711024588257,202001
1544828.55,451610.1,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,2923.367127051089,202002
4723909.045454546,1297403.5454545454,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,2746.4617395691325,202003
5781525.0,1627587.1,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,2815.151884667108,202004
1335367.3157894737,283521.15789473685,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,2123.1698165917605,202005
868322.0909090909,153948.77272727274,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,1772.9454811646665,202006
717980.2,125148.65,N,코스닥,이노인스트루먼트,A215790,제조업,통신 및 방송 장비 제조업,통신장비 제조업,1743.0654772931064,202007
29639.043478260868,32132.695652173912,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,10841.340300250256,201907
18835.95238095238,16312.714285714286,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,8660.413848895854,201908
12132.78947368421,10900.526315789473,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,8984.35297128703,201909
1197609.0476190476,1549178.9047619049,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,12935.597871791375,201910
261001.19047619047,321035.4285714286,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,12300.151887648752,201911
103281.4,119075.0,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,11529.181440220602,201912
74378.25,81252.1,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,10924.17474194405,202001
87382.45,98586.15,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,11282.14532780896,202002
197074.86363636365,186991.36363636365,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,9488.341647740233,202003
364492.15,405854.05,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,11134.781640702,202004
