그룹내고객수,매수고객수,거래량,거래금액_만원단위,평균가격,직전달TOP3여부,그룹번호,종목번호,표준산업구분코드_중분류,표준산업구분코드_소분류,시장구분
932,12,18649874.818181816,-0.1266103836269985,-0.7218663466217403,0,40,61,7,50,1
444,13,18649874.818181816,-0.1266103836269985,-0.7218663466217403,0,41,61,7,50,1
2879,22,18649874.818181816,-0.1266103836269985,-0.7218663466217403,0,42,61,7,50,1
204,3,18649874.818181816,-0.1266103836269985,-0.7218663466217403,0,44,61,7,50,1
684,6,18649874.818181816,-0.1266103836269985,-0.7218663466217403,0,45,61,7,50,1
163,4,18649874.818181816,-0.1266103836269985,-0.7218663466217403,0,47,61,7,50,1
250,7,994001.5,-0.4250968019346809,-0.2909094546493613,0,2,0,19,33,1
776,26,994001.5,-0.4250968019346809,-0.2909094546493613,0,3,0,19,33,1
890,20,994001.5,-0.4250968019346809,-0.2909094546493613,0,4,0,19,33,1
1615,41,994001.5,-0.4250968019346809,-0.2909094546493613,0,5,0,19,33,1
386,4,994001.5,-0.4250968019346809,-0.2909094546493613,0,7,0,19,33,1
634,18,994001.5,-0.4250968019346809,-0.2909094546493613,0,8,0,19,33,1
175,9,994001.5,-0.4250968019346809,-0.2909094546493613,0,10,0,19,33,1
152,6,994001.5,-0.4250968019346809,-0.2909094546493613,0,11,0,19,33,1
545,4,994001.5,-0.4250968019346809,-0.2909094546493613,0,17,0,19,33,1
637,0,994001.5,-0.4250968019346809,-0.2909094546493613,0,20,0,19,33,1
1724,8,994001.5,-0.4250968019346809,-0.2909094546493613,0,22,0,19,33,1
769,3,994001.5,-0.4250968019346809,-0.2909094546493613,0,34,0,19,33,1
251,4,994001.5,-0.4250968019346809,-0.2909094546493613,0,35,0,19,33,1
608,4,994001.5,-0.4250968019346809,-0.2909094546493613,0,37,0,19,33,1
932,14,994001.5,-0.4250968019346809,-0.2909094546493613,0,40,0,19,33,1
2879,11,994001.5,-0.4250968019346809,-0.2909094546493613,0,42,0,19,33,1
684,6,994001.5,-0.4250968019346809,-0.2909094546493613,0,45,0,19,33,1
250,55,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,2,9,19,33,1
776,72,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,3,9,19,33,1
890,40,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,4,9,19,33,1
1615,61,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,5,9,19,33,1
86,8,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,6,9,19,33,1
386,45,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,7,9,19,33,1
634,32,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,8,9,19,33,1
175,12,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,10,9,19,33,1
152,7,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,11,9,19,33,1
253,7,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,13,9,19,33,1
104,3,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,14,9,19,33,1
545,8,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,17,9,19,33,1
140,3,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,18,9,19,33,1
143,4,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,19,9,19,33,1
637,10,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,20,9,19,33,1
97,14,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,21,9,19,33,1
1724,19,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,22,9,19,33,1
87,3,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,23,9,19,33,1
103,3,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,24,9,19,33,1
102,3,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,27,9,19,33,1
115,4,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,28,9,19,33,1
116,6,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,29,9,19,33,1
150,4,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,31,9,19,33,1
769,6,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,34,9,19,33,1
366,8,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,36,9,19,33,1
608,11,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,37,9,19,33,1
932,121,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,40,9,19,33,1
444,45,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,41,9,19,33,1
2879,23,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,42,9,19,33,1
264,4,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,43,9,19,33,1
204,4,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,44,9,19,33,1
684,7,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,45,9,19,33,1
163,3,9371588.681818182,0.6764091936130128,-0.45887391085820256,1,47,9,19,33,1
250,3,1742312.5909090908,-0.5978483298476015,-0.7346982095273882,0,2,10,10,7,1
634,3,1742312.5909090908,-0.5978483298476015,-0.7346982095273882,0,8,10,10,7,1
366,3,1742312.5909090908,-0.5978483298476015,-0.7346982095273882,0,36,10,10,7,1
608,3,1742312.5909090908,-0.5978483298476015,-0.7346982095273882,0,37,10,10,7,1
932,4,1742312.5909090908,-0.5978483298476015,-0.7346982095273882,0,40,10,10,7,1
444,3,1742312.5909090908,-0.5978483298476015,-0.7346982095273882,0,41,10,10,7,1
250,3,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,2,15,10,22,1
776,9,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,3,15,10,22,1
890,18,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,4,15,10,22,1
1615,20,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,5,15,10,22,1
386,7,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,7,15,10,22,1
634,13,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,8,15,10,22,1
143,4,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,19,15,10,22,1
637,6,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,20,15,10,22,1
1724,16,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,22,15,10,22,1
150,5,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,31,15,10,22,1
769,4,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,34,15,10,22,1
251,3,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,35,15,10,22,1
366,11,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,36,15,10,22,1
608,13,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,37,15,10,22,1
932,26,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,40,15,10,22,1
444,9,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,41,15,10,22,1
2879,14,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,42,15,10,22,1
684,7,19160013.681818184,-0.25692073276444566,-0.7394307302296658,0,45,15,10,22,1
250,43,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,2,21,19,33,1
776,36,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,3,21,19,33,1
890,28,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,4,21,19,33,1
1615,35,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,5,21,19,33,1
86,3,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,6,21,19,33,1
386,32,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,7,21,19,33,1
634,18,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,8,21,19,33,1
175,8,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,10,21,19,33,1
152,4,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,11,21,19,33,1
545,4,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,17,21,19,33,1
637,4,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,20,21,19,33,1
1724,12,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,22,21,19,33,1
769,10,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,34,21,19,33,1
251,4,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,35,21,19,33,1
366,15,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,36,21,19,33,1
608,10,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,37,21,19,33,1
932,104,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,40,21,19,33,1
444,44,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,41,21,19,33,1
2879,20,2747080.227272727,0.03836197032907019,-0.21295762043741145,1,42,21,19,33,1
250,10,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,2,29,8,25,1
776,7,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,3,29,8,25,1
890,12,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,4,29,8,25,1
1615,24,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,5,29,8,25,1
386,8,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,7,29,8,25,1
634,17,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,8,29,8,25,1
175,4,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,10,29,8,25,1
637,9,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,20,29,8,25,1
1724,7,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,22,29,8,25,1
249,4,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,25,29,8,25,1
769,4,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,34,29,8,25,1
251,5,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,35,29,8,25,1
366,6,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,36,29,8,25,1
608,10,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,37,29,8,25,1
932,43,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,40,29,8,25,1
444,28,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,41,29,8,25,1
2879,18,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,42,29,8,25,1
684,7,136243.81818181818,-0.42533408821579827,2.8193044839417185,0,45,29,8,25,1
250,55,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,2,40,19,33,1
776,62,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,3,40,19,33,1
890,31,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,4,40,19,33,1
1615,51,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,5,40,19,33,1
386,49,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,7,40,19,33,1
634,30,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,8,40,19,33,1
175,8,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,10,40,19,33,1
152,4,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,11,40,19,33,1
545,3,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,17,40,19,33,1
637,5,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,20,40,19,33,1
97,7,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,21,40,19,33,1
1724,13,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,22,40,19,33,1
84,3,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,30,40,19,33,1
320,4,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,32,40,19,33,1
769,4,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,34,40,19,33,1
366,6,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,36,40,19,33,1
608,11,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,37,40,19,33,1
932,148,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,40,40,19,33,1
444,61,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,41,40,19,33,1
2879,14,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,42,40,19,33,1
684,4,8575411.090909092,0.34604205900217616,-0.5184266373339369,1,45,40,19,33,1
250,3,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,2,64,12,16,1
890,6,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,4,64,12,16,1
1615,4,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,5,64,12,16,1
386,9,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,7,64,12,16,1
634,6,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,8,64,12,16,1
545,4,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,17,64,12,16,1
1724,6,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,22,64,12,16,1
87,3,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,23,64,12,16,1
115,4,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,28,64,12,16,1
84,5,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,30,64,12,16,1
150,4,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,31,64,12,16,1
769,3,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,34,64,12,16,1
366,5,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,36,64,12,16,1
608,7,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,37,64,12,16,1
932,9,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,40,64,12,16,1
444,16,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,41,64,12,16,1
2879,6,17099231.227272727,-0.3866643053188074,-0.7515730451077869,0,42,64,12,16,1
250,7,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,2,87,19,32,0
776,15,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,3,87,19,32,0
890,16,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,4,87,19,32,0
1615,38,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,5,87,19,32,0
386,8,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,7,87,19,32,0
634,12,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,8,87,19,32,0
152,5,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,11,87,19,32,0
167,3,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,12,87,19,32,0
253,3,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,13,87,19,32,0
286,8,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,16,87,19,32,0
140,3,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,18,87,19,32,0
143,6,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,19,87,19,32,0
637,7,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,20,87,19,32,0
97,3,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,21,87,19,32,0
1724,25,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,22,87,19,32,0
87,4,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,23,87,19,32,0
769,8,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,34,87,19,32,0
251,23,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,35,87,19,32,0
366,20,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,36,87,19,32,0
608,48,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,37,87,19,32,0
82,6,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,39,87,19,32,0
932,77,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,40,87,19,32,0
444,34,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,41,87,19,32,0
2879,32,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,42,87,19,32,0
204,3,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,44,87,19,32,0
684,10,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,45,87,19,32,0
163,3,1808354.3181818181,0.1431698279133387,0.2195139870178107,1,47,87,19,32,0
250,3,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,2,127,24,43,0
776,6,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,3,127,24,43,0
1615,13,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,5,127,24,43,0
386,4,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,7,127,24,43,0
634,4,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,8,127,24,43,0
1724,15,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,22,127,24,43,0
84,3,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,30,127,24,43,0
769,5,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,34,127,24,43,0
608,7,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,37,127,24,43,0
932,15,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,40,127,24,43,0
444,6,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,41,127,24,43,0
2879,8,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,42,127,24,43,0
684,5,1414809.7272727273,-0.4317716722061046,-0.4490450843891664,0,45,127,24,43,0
776,10,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,3,6,4,6,1
890,10,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,4,6,4,6,1
1615,12,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,5,6,4,6,1
634,13,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,8,6,4,6,1
175,4,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,10,6,4,6,1
545,5,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,17,6,4,6,1
1724,14,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,22,6,4,6,1
87,5,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,23,6,4,6,1
84,3,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,30,6,4,6,1
150,4,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,31,6,4,6,1
320,5,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,32,6,4,6,1
769,4,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,34,6,4,6,1
251,3,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,35,6,4,6,1
366,5,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,36,6,4,6,1
608,7,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,37,6,4,6,1
91,0,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,38,6,4,6,1
932,17,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,40,6,4,6,1
444,9,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,41,6,4,6,1
2879,9,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,42,6,4,6,1
264,4,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,43,6,4,6,1
684,6,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,45,6,4,6,1
163,3,60734769.72727273,-0.42110441601447157,-0.7773233677585079,0,47,6,4,6,1
776,3,474993.59090909094,-0.5710540744170924,-0.4673487921305142,0,3,25,5,11,1
890,4,474993.59090909094,-0.5710540744170924,-0.4673487921305142,0,4,25,5,11,1
1615,4,474993.59090909094,-0.5710540744170924,-0.4673487921305142,0,5,25,5,11,1
1724,3,474993.59090909094,-0.5710540744170924,-0.4673487921305142,0,22,25,5,11,1
769,4,474993.59090909094,-0.5710540744170924,-0.4673487921305142,0,34,25,5,11,1
608,4,474993.59090909094,-0.5710540744170924,-0.4673487921305142,0,37,25,5,11,1
932,4,474993.59090909094,-0.5710540744170924,-0.4673487921305142,0,40,25,5,11,1
776,8,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,3,27,35,10,1
890,7,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,4,27,35,10,1
1615,14,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,5,27,35,10,1
386,5,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,7,27,35,10,1
634,10,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,8,27,35,10,1
545,18,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,17,27,35,10,1
637,9,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,20,27,35,10,1
1724,50,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,22,27,35,10,1
153,6,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,26,27,35,10,1
320,4,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,32,27,35,10,1
769,8,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,34,27,35,10,1
251,3,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,35,27,35,10,1
608,6,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,37,27,35,10,1
932,5,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,40,27,35,10,1
444,7,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,41,27,35,10,1
2879,14,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,42,27,35,10,1
684,5,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,45,27,35,10,1
163,3,2715933.363636364,-0.44127769387621424,-0.6184317414204206,0,47,27,35,10,1
776,9,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,3,31,31,24,1
890,6,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,4,31,31,24,1
1615,12,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,5,31,31,24,1
86,15,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,6,31,31,24,1
634,3,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,8,31,31,24,1
253,6,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,13,31,31,24,1
104,18,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,14,31,31,24,1
102,15,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,15,31,31,24,1
286,33,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,16,31,31,24,1
545,6,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,17,31,31,24,1
1724,32,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,22,31,31,24,1
249,3,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,25,31,31,24,1
153,16,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,26,31,31,24,1
102,8,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,27,31,31,24,1
769,7,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,34,31,31,24,1
608,4,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,37,31,31,24,1
2879,11,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,42,31,31,24,1
684,5,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,45,31,31,24,1
163,3,543635.5454545454,-0.48733249759495817,-0.14821532689068123,1,47,31,31,24,1
776,6,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,3,37,23,42,1
1615,15,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,5,37,23,42,1
634,5,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,8,37,23,42,1
106,37,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,9,37,23,42,1
175,5,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,10,37,23,42,1
152,3,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,11,37,23,42,1
167,65,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,12,37,23,42,1
253,71,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,13,37,23,42,1
286,5,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,16,37,23,42,1
545,9,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,17,37,23,42,1
637,4,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,20,37,23,42,1
1724,54,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,22,37,23,42,1
320,4,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,32,37,23,42,1
92,10,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,33,37,23,42,1
769,13,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,34,37,23,42,1
251,0,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,35,37,23,42,1
608,6,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,37,37,23,42,1
91,34,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,38,37,23,42,1
932,4,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,40,37,23,42,1
2879,28,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,42,37,23,42,1
264,8,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,43,37,23,42,1
204,8,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,44,37,23,42,1
684,17,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,45,37,23,42,1
244,7,2737560.4545454546,-0.4134455987474874,-0.5960315241601575,1,46,37,23,42,1
776,6,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,3,38,17,41,1
890,7,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,4,38,17,41,1
1615,25,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,5,38,17,41,1
634,7,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,8,38,17,41,1
106,15,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,9,38,17,41,1
167,42,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,12,38,17,41,1
253,6,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,13,38,17,41,1
286,4,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,16,38,17,41,1
545,4,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,17,38,17,41,1
140,6,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,18,38,17,41,1
637,9,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,20,38,17,41,1
1724,24,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,22,38,17,41,1
92,18,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,33,38,17,41,1
769,7,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,34,38,17,41,1
608,12,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,37,38,17,41,1
2879,41,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,42,38,17,41,1
684,14,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,45,38,17,41,1
244,46,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,46,38,17,41,1
163,3,317658.86363636365,-0.37401040070680525,1.1375236892249663,1,47,38,17,41,1
776,0,1219936.7272727273,-0.5893434554936734,-0.6966480857581331,0,3,39,7,35,1
1615,7,1219936.7272727273,-0.5893434554936734,-0.6966480857581331,0,5,39,7,35,1
1724,5,1219936.7272727273,-0.5893434554936734,-0.6966480857581331,0,22,39,7,35,1
116,3,1219936.7272727273,-0.5893434554936734,-0.6966480857581331,0,29,39,7,35,1
2879,6,1219936.7272727273,-0.5893434554936734,-0.6966480857581331,0,42,39,7,35,1
684,7,1219936.7272727273,-0.5893434554936734,-0.6966480857581331,0,45,39,7,35,1
776,4,1051154.2727272727,-0.537269331504633,-0.5667850131032183,1,3,47,17,41,1
1615,13,1051154.2727272727,-0.537269331504633,-0.5667850131032183,1,5,47,17,41,1
106,27,1051154.2727272727,-0.537269331504633,-0.5667850131032183,1,9,47,17,41,1
167,64,1051154.2727272727,-0.537269331504633,-0.5667850131032183,1,12,47,17,41,1
253,8,1051154.2727272727,-0.537269331504633,-0.5667850131032183,1,13,47,17,41,1
1724,13,1051154.2727272727,-0.537269331504633,-0.5667850131032183,1,22,47,17,41,1
92,17,1051154.2727272727,-0.537269331504633,-0.5667850131032183,1,33,47,17,41,1
769,7,1051154.2727272727,-0.537269331504633,-0.5667850131032183,1,34,47,17,41,1
