,그룹번호,종목번호,가중점수
2814,22.0,21.0,0.0
2815,22.0,22.0,0.0
2816,22.0,23.0,0.0
2817,22.0,24.0,0.0
2818,22.0,25.0,0.0
2819,22.0,26.0,0.0
2820,22.0,27.0,0.0
2821,22.0,28.0,0.0
2822,22.0,29.0,0.0
2823,22.0,30.0,0.0
2824,22.0,31.0,0.0
2825,22.0,32.0,0.0
2826,22.0,33.0,0.0
2827,22.0,34.0,0.0
2828,22.0,35.0,0.0
2829,22.0,36.0,0.0
2830,22.0,37.0,0.0
2831,22.0,38.0,0.0
2832,22.0,39.0,0.0
2833,22.0,40.0,0.0
2834,22.0,41.0,0.0
2835,22.0,42.0,0.0
2836,22.0,43.0,0.0
2837,22.0,44.0,0.0
2838,22.0,45.0,0.0
2839,22.0,46.0,0.0
2840,22.0,47.0,0.0
2841,22.0,48.0,0.0
2842,22.0,49.0,0.0
2843,22.0,50.0,0.0
2844,22.0,51.0,0.0
2845,22.0,52.0,0.0
2846,22.0,53.0,0.04
2847,22.0,54.0,0.0
2848,22.0,55.0,0.0
2849,22.0,56.0,0.0
2850,22.0,57.0,0.0
2851,22.0,58.0,0.0
2852,22.0,59.0,0.0
2853,22.0,60.0,0.0
2854,22.0,61.0,0.0
2855,22.0,62.0,0.0
2856,22.0,63.0,0.0
2857,22.0,64.0,0.0
2858,22.0,65.0,0.0
2859,22.0,66.0,0.0
2860,22.0,67.0,0.0
2861,22.0,68.0,0.0
2862,22.0,69.0,0.0
2863,22.0,70.0,0.0
2864,22.0,71.0,0.0
2865,22.0,72.0,0.0
2866,22.0,73.0,0.0
2867,22.0,74.0,0.0
2868,22.0,75.0,0.0
2869,22.0,76.0,0.0
2870,22.0,77.0,0.0
2871,22.0,78.0,0.43668243462551104
2872,22.0,79.0,0.0
2873,22.0,80.0,0.0
2874,22.0,81.0,0.0
2875,22.0,82.0,0.0
2876,22.0,83.0,0.0
2877,22.0,84.0,0.0
2878,22.0,85.0,0.16080654175017609
2879,22.0,86.0,0.0
2880,22.0,87.0,0.03900897
2881,22.0,88.0,0.0
2882,22.0,89.0,0.0
2883,22.0,90.0,0.01
2884,22.0,91.0,0.0
2885,22.0,92.0,0.0
2886,22.0,93.0,0.0
2887,22.0,94.0,0.0
2888,22.0,95.0,0.0
2889,22.0,96.0,0.0
2890,22.0,97.0,0.0
2891,22.0,98.0,0.0
2892,22.0,99.0,0.0
2893,22.0,100.0,0.0
2894,22.0,101.0,0.0
2895,22.0,102.0,0.0
2896,22.0,103.0,0.0
2897,22.0,104.0,0.0
2898,22.0,105.0,0.0
2899,22.0,106.0,0.0
2900,22.0,107.0,0.0
2901,22.0,108.0,0.0
2902,22.0,109.0,0.0
2903,22.0,110.0,0.0
2904,22.0,111.0,0.0
2905,22.0,112.0,0.0
2906,22.0,113.0,0.0
2907,22.0,114.0,0.0
2908,22.0,115.0,0.0
2909,22.0,116.0,0.0
2910,22.0,117.0,0.0
2911,22.0,118.0,0.0
2912,22.0,119.0,0.0
2913,22.0,120.0,0.0
2914,22.0,121.0,0.0
2915,22.0,122.0,0.0
2916,22.0,123.0,0.0
2917,22.0,124.0,0.0
2918,22.0,125.0,0.0
2919,22.0,126.0,0.0
2920,22.0,127.0,0.0
2921,22.0,128.0,0.0
2922,22.0,129.0,0.0
2923,22.0,130.0,0.0
2924,22.0,131.0,0.0
2925,22.0,132.0,0.0
2926,23.0,0.0,0.0
2927,23.0,1.0,0.0
2928,23.0,2.0,0.0
2929,23.0,3.0,0.3663981804928957
2930,23.0,4.0,0.0
2931,23.0,5.0,0.0
2932,23.0,6.0,0.0
2933,23.0,7.0,0.0
2934,23.0,8.0,0.0
2935,23.0,9.0,0.0
2936,23.0,10.0,0.0
2937,23.0,11.0,0.0
2938,23.0,12.0,0.0
2939,23.0,13.0,0.0
2940,23.0,14.0,0.0
2941,23.0,15.0,0.0
2942,23.0,16.0,0.1590205029942769
2943,23.0,17.0,0.5680756414193536
2944,23.0,18.0,0.05754163189401
2945,23.0,19.0,0.0
2946,23.0,20.0,0.0
2947,23.0,21.0,0.0
2948,23.0,22.0,0.0
2949,23.0,23.0,0.0
2950,23.0,24.0,0.0
2951,23.0,25.0,0.0
2952,23.0,26.0,0.0
2953,23.0,27.0,0.0
2954,23.0,28.0,0.0
2955,23.0,29.0,0.0
2956,23.0,30.0,0.0
2957,23.0,31.0,0.0
2958,23.0,32.0,0.0
2959,23.0,33.0,0.0
2960,23.0,34.0,0.0
2961,23.0,35.0,0.0
2962,23.0,36.0,0.0
2963,23.0,37.0,0.0
2964,23.0,38.0,0.0
2965,23.0,39.0,0.0
2966,23.0,40.0,0.0
2967,23.0,41.0,0.0
2968,23.0,42.0,0.0
2969,23.0,43.0,0.0
2970,23.0,44.0,0.0
2971,23.0,45.0,0.0
2972,23.0,46.0,0.0
2973,23.0,47.0,0.0
2974,23.0,48.0,0.0
2975,23.0,49.0,0.0
2976,23.0,50.0,0.0
2977,23.0,51.0,0.0
2978,23.0,52.0,0.0
2979,23.0,53.0,0.0
2980,23.0,54.0,0.0479619604372097
2981,23.0,55.0,0.1653879576650899
2982,23.0,56.0,0.0
2983,23.0,57.0,0.0
2984,23.0,58.0,0.0
2985,23.0,59.0,0.0
2986,23.0,60.0,0.0
2987,23.0,61.0,0.0
2988,23.0,62.0,0.0
2989,23.0,63.0,0.0
2990,23.0,64.0,0.0
2991,23.0,65.0,0.0
2992,23.0,66.0,0.0
2993,23.0,67.0,0.0
2994,23.0,68.0,0.0
2995,23.0,69.0,0.22028802816413173
2996,23.0,70.0,0.0
2997,23.0,71.0,0.0
2998,23.0,72.0,0.0
2999,23.0,73.0,0.0
3000,23.0,74.0,0.0
3001,23.0,75.0,0.0
3002,23.0,76.0,0.0
3003,23.0,77.0,0.0
3004,23.0,78.0,0.0
3005,23.0,79.0,0.0
3006,23.0,80.0,0.0
3007,23.0,81.0,0.0
3008,23.0,82.0,0.0
3009,23.0,83.0,0.0
3010,23.0,84.0,0.0
3011,23.0,85.0,0.0
3012,23.0,86.0,0.0
3013,23.0,87.0,0.0
3014,23.0,88.0,0.0
3015,23.0,89.0,0.0
3016,23.0,90.0,0.0
3017,23.0,91.0,0.0
3018,23.0,92.0,0.0
3019,23.0,93.0,0.0
3020,23.0,94.0,0.0
3021,23.0,95.0,0.0
3022,23.0,96.0,0.0
3023,23.0,97.0,0.0
3024,23.0,98.0,0.0
3025,23.0,99.0,0.0
3026,23.0,100.0,0.0
3027,23.0,101.0,0.0
3028,23.0,102.0,0.0
3029,23.0,103.0,0.0
3030,23.0,104.0,0.0
3031,23.0,105.0,0.0
3032,23.0,106.0,0.0
3033,23.0,107.0,0.0
3034,23.0,108.0,0.0
3035,23.0,109.0,0.0
3036,23.0,110.0,0.0
3037,23.0,111.0,0.0
3038,23.0,112.0,0.0
3039,23.0,113.0,0.0
3040,23.0,114.0,0.0
3041,23.0,115.0,0.0
3042,23.0,116.0,0.0
3043,23.0,117.0,0.0
3044,23.0,118.0,0.0
3045,23.0,119.0,0.0
3046,23.0,120.0,0.0
3047,23.0,121.0,0.0
3048,23.0,122.0,0.0
3049,23.0,123.0,0.0
3050,23.0,124.0,0.0
3051,23.0,125.0,0.0
3052,23.0,126.0,0.0
3053,23.0,127.0,0.0
3054,23.0,128.0,0.0
3055,23.0,129.0,0.0
3056,23.0,130.0,0.0
3057,23.0,131.0,0.0
3058,23.0,132.0,0.0
3059,24.0,0.0,0.0
3060,24.0,1.0,0.0
3061,24.0,2.0,0.0
3062,24.0,3.0,0.04415598
3063,24.0,4.0,0.0
3064,24.0,5.0,0.0
3065,24.0,6.0,0.0
3066,24.0,7.0,0.0
3067,24.0,8.0,0.0
3068,24.0,9.0,0.0
3069,24.0,10.0,0.0
3070,24.0,11.0,0.0
3071,24.0,12.0,0.0
3072,24.0,13.0,0.0
3073,24.0,14.0,0.0
3074,24.0,15.0,0.013430073813880743
3075,24.0,16.0,0.0
3076,24.0,17.0,0.25759925299499997
3077,24.0,18.0,0.0
3078,24.0,19.0,0.03
3079,24.0,20.0,0.0
3080,24.0,21.0,0.0
3081,24.0,22.0,0.0
3082,24.0,23.0,0.0
3083,24.0,24.0,0.0
3084,24.0,25.0,0.0
3085,24.0,26.0,0.0
3086,24.0,27.0,0.0
3087,24.0,28.0,0.0
3088,24.0,29.0,0.0
3089,24.0,30.0,0.0
3090,24.0,31.0,0.0
3091,24.0,32.0,0.0
3092,24.0,33.0,0.0
3093,24.0,34.0,0.0
3094,24.0,35.0,0.0
3095,24.0,36.0,0.0
3096,24.0,37.0,0.0
3097,24.0,38.0,0.0
3098,24.0,39.0,0.0
3099,24.0,40.0,0.014408940149999999
3100,24.0,41.0,0.0
3101,24.0,42.0,0.0
3102,24.0,43.0,0.0
3103,24.0,44.0,0.0
3104,24.0,45.0,0.0
3105,24.0,46.0,0.0
3106,24.0,47.0,0.0
3107,24.0,48.0,0.0
3108,24.0,49.0,0.0
3109,24.0,50.0,0.0
3110,24.0,51.0,0.0
3111,24.0,52.0,0.0
3112,24.0,53.0,0.07475000000000001
3113,24.0,54.0,0.0
3114,24.0,55.0,0.0
3115,24.0,56.0,0.0
3116,24.0,57.0,0.0
3117,24.0,58.0,0.0
3118,24.0,59.0,0.0
3119,24.0,60.0,0.0
3120,24.0,61.0,0.0
3121,24.0,62.0,0.0
3122,24.0,63.0,0.0
3123,24.0,64.0,0.0
3124,24.0,65.0,0.0
3125,24.0,66.0,0.0
3126,24.0,67.0,0.0
3127,24.0,68.0,0.0
3128,24.0,69.0,0.0
3129,24.0,70.0,0.0
3130,24.0,71.0,0.0
3131,24.0,72.0,0.0
3132,24.0,73.0,0.0
3133,24.0,74.0,0.0
3134,24.0,75.0,0.0
3135,24.0,76.0,0.0
3136,24.0,77.0,0.0
3137,24.0,78.0,0.0
3138,24.0,79.0,0.03765920597604
3139,24.0,80.0,0.0
3140,24.0,81.0,0.0
3141,24.0,82.0,0.0
3142,24.0,83.0,0.0
3143,24.0,84.0,0.0
3144,24.0,85.0,0.166444166497
3145,24.0,86.0,0.0
3146,24.0,87.0,0.058710465
3147,24.0,88.0,0.0
3148,24.0,89.0,0.0
3149,24.0,90.0,0.0
3150,24.0,91.0,0.0
3151,24.0,92.0,0.0
3152,24.0,93.0,0.0
3153,24.0,94.0,0.0
3154,24.0,95.0,0.0
3155,24.0,96.0,0.0
3156,24.0,97.0,0.0
3157,24.0,98.0,0.0
3158,24.0,99.0,0.0
3159,24.0,100.0,0.0
3160,24.0,101.0,0.0
3161,24.0,102.0,0.0
3162,24.0,103.0,0.0
3163,24.0,104.0,0.0
3164,24.0,105.0,0.0
3165,24.0,106.0,0.0
3166,24.0,107.0,0.0
3167,24.0,108.0,0.0
3168,24.0,109.0,0.0
3169,24.0,110.0,0.0
3170,24.0,111.0,0.0
3171,24.0,112.0,0.0
3172,24.0,113.0,0.0
3173,24.0,114.0,0.0
3174,24.0,115.0,0.0
3175,24.0,116.0,0.0
3176,24.0,117.0,0.0
3177,24.0,118.0,0.0
3178,24.0,119.0,0.0
3179,24.0,120.0,0.0
3180,24.0,121.0,0.0
3181,24.0,122.0,0.0
3182,24.0,123.0,0.0
3183,24.0,124.0,0.0
3184,24.0,125.0,0.0
3185,24.0,126.0,0.00941480149401
3186,24.0,127.0,0.0
3187,24.0,128.0,0.0
3188,24.0,129.0,0.0
3189,24.0,130.0,0.0
3190,24.0,131.0,0.0
3191,24.0,132.0,0.0
3192,25.0,0.0,0.0
3193,25.0,1.0,0.0
3194,25.0,2.0,0.0
3195,25.0,3.0,0.1829698225603708
3196,25.0,4.0,0.0
3197,25.0,5.0,0.0
3198,25.0,6.0,0.0
3199,25.0,7.0,0.0
3200,25.0,8.0,0.0
3201,25.0,9.0,0.0
3202,25.0,10.0,0.0
3203,25.0,11.0,0.0
3204,25.0,12.0,0.0
3205,25.0,13.0,0.0
3206,25.0,14.0,0.0
3207,25.0,15.0,0.04494778912793758
3208,25.0,16.0,0.048759975
3209,25.0,17.0,0.4904510714923229
3210,25.0,18.0,0.0
3211,25.0,19.0,0.0
3212,25.0,20.0,0.0
3213,25.0,21.0,0.0
3214,25.0,22.0,0.0
3215,25.0,23.0,0.0
3216,25.0,24.0,0.0
3217,25.0,25.0,0.0
3218,25.0,26.0,0.0
3219,25.0,27.0,0.0
3220,25.0,28.0,0.0
3221,25.0,29.0,0.0
3222,25.0,30.0,0.0
3223,25.0,31.0,0.0
3224,25.0,32.0,0.0
3225,25.0,33.0,0.0
3226,25.0,34.0,0.0
3227,25.0,35.0,0.0
3228,25.0,36.0,0.0
3229,25.0,37.0,0.024502500000000003
3230,25.0,38.0,0.0
3231,25.0,39.0,0.0
3232,25.0,40.0,0.0
3233,25.0,41.0,0.0
3234,25.0,42.0,0.0
3235,25.0,43.0,0.0
3236,25.0,44.0,0.0
3237,25.0,45.0,0.0
3238,25.0,46.0,0.0
3239,25.0,47.0,0.0
3240,25.0,48.0,0.0
3241,25.0,49.0,0.0
3242,25.0,50.0,0.0
3243,25.0,51.0,0.0
3244,25.0,52.0,0.0142648507485
3245,25.0,53.0,0.0
3246,25.0,54.0,0.014850000000000004
3247,25.0,55.0,0.078957475
3248,25.0,56.0,0.0
3249,25.0,57.0,0.0
3250,25.0,58.0,0.0
3251,25.0,59.0,0.0
3252,25.0,60.0,0.0
3253,25.0,61.0,0.0
3254,25.0,62.0,0.0
3255,25.0,63.0,0.0
3256,25.0,64.0,0.0
3257,25.0,65.0,0.0
3258,25.0,66.0,0.0
3259,25.0,67.0,0.0
3260,25.0,68.0,0.0
3261,25.0,69.0,0.0
3262,25.0,70.0,0.05485
3263,25.0,71.0,0.0
3264,25.0,72.0,0.0
3265,25.0,73.0,0.0
3266,25.0,74.0,0.0
3267,25.0,75.0,0.0
3268,25.0,76.0,0.0
3269,25.0,77.0,0.0
3270,25.0,78.0,0.0
3271,25.0,79.0,0.0
3272,25.0,80.0,0.0
3273,25.0,81.0,0.0
3274,25.0,82.0,0.0
3275,25.0,83.0,0.0
3276,25.0,84.0,0.0
3277,25.0,85.0,0.0
3278,25.0,86.0,0.0
3279,25.0,87.0,0.0
3280,25.0,88.0,0.0
3281,25.0,89.0,0.0
3282,25.0,90.0,0.0
3283,25.0,91.0,0.0
3284,25.0,92.0,0.0
3285,25.0,93.0,0.0
3286,25.0,94.0,0.0
3287,25.0,95.0,0.0
3288,25.0,96.0,0.0
3289,25.0,97.0,0.0
3290,25.0,98.0,0.0
3291,25.0,99.0,0.0
3292,25.0,100.0,0.0
3293,25.0,101.0,0.0
3294,25.0,102.0,0.0
3295,25.0,103.0,0.0
3296,25.0,104.0,0.0
3297,25.0,105.0,0.0
3298,25.0,106.0,0.0
3299,25.0,107.0,0.0
3300,25.0,108.0,0.0
3301,25.0,109.0,0.0
3302,25.0,110.0,0.0
3303,25.0,111.0,0.0
3304,25.0,112.0,0.0
3305,25.0,113.0,0.0
3306,25.0,114.0,0.0
3307,25.0,115.0,0.0
3308,25.0,116.0,0.0
3309,25.0,117.0,0.0
3310,25.0,118.0,0.0
3311,25.0,119.0,0.0
3312,25.0,120.0,0.0
3313,25.0,121.0,0.0
3314,25.0,122.0,0.0
3315,25.0,123.0,0.0
3316,25.0,124.0,0.0
3317,25.0,125.0,0.0
3318,25.0,126.0,0.0
3319,25.0,127.0,0.0
3320,25.0,128.0,0.0
3321,25.0,129.0,0.0
3322,25.0,130.0,0.0
3323,25.0,131.0,0.0
3324,25.0,132.0,0.0
3325,26.0,0.0,0.0
3326,26.0,1.0,0.0
3327,26.0,2.0,0.0
3328,26.0,3.0,0.12267468870598852
3329,26.0,4.0,0.0
3330,26.0,5.0,0.0
3331,26.0,6.0,0.0
3332,26.0,7.0,0.0
3333,26.0,8.0,0.0
3334,26.0,9.0,0.0
3335,26.0,10.0,0.0
3336,26.0,11.0,0.0
3337,26.0,12.0,0.0
3338,26.0,13.0,0.0
3339,26.0,14.0,0.0
3340,26.0,15.0,0.0
3341,26.0,16.0,0.1271366134790699
3342,26.0,17.0,0.3830153536290493
3343,26.0,18.0,0.0
3344,26.0,19.0,0.0
3345,26.0,20.0,0.0
3346,26.0,21.0,0.0
3347,26.0,22.0,0.0
3348,26.0,23.0,0.0
3349,26.0,24.0,0.0
3350,26.0,25.0,0.0
3351,26.0,26.0,0.0
3352,26.0,27.0,0.0
3353,26.0,28.0,0.0
3354,26.0,29.0,0.0
3355,26.0,30.0,0.0
3356,26.0,31.0,0.0
3357,26.0,32.0,0.0
3358,26.0,33.0,0.0
3359,26.0,34.0,0.0
3360,26.0,35.0,0.0
3361,26.0,36.0,0.0
3362,26.0,37.0,0.0
3363,26.0,38.0,0.0
3364,26.0,39.0,0.0
3365,26.0,40.0,0.0
3366,26.0,41.0,0.0
3367,26.0,42.0,0.0
3368,26.0,43.0,0.0
3369,26.0,44.0,0.0
3370,26.0,45.0,0.0
3371,26.0,46.0,0.0
3372,26.0,47.0,0.0
3373,26.0,48.0,0.0
3374,26.0,49.0,0.0
3375,26.0,50.0,0.0
3376,26.0,51.0,0.0
3377,26.0,52.0,0.0
3378,26.0,53.0,0.0
3379,26.0,54.0,0.17058204147653502
3380,26.0,55.0,0.30670984057813666
3381,26.0,56.0,0.0
3382,26.0,57.0,0.0
3383,26.0,58.0,0.0
3384,26.0,59.0,0.0
3385,26.0,60.0,0.0
3386,26.0,61.0,0.0
3387,26.0,62.0,0.0
3388,26.0,63.0,0.0
3389,26.0,64.0,0.0
3390,26.0,65.0,0.0
3391,26.0,66.0,0.0
3392,26.0,67.0,0.0
3393,26.0,68.0,0.0
3394,26.0,69.0,0.0195059601
3395,26.0,70.0,0.0
3396,26.0,71.0,0.0
3397,26.0,72.0,0.0
3398,26.0,73.0,0.0
3399,26.0,74.0,0.0
3400,26.0,75.0,0.0
3401,26.0,76.0,0.0
3402,26.0,77.0,0.0
3403,26.0,78.0,0.0
3404,26.0,79.0,0.01882960298802
3405,26.0,80.0,0.0
3406,26.0,81.0,0.0
3407,26.0,82.0,0.0
3408,26.0,83.0,0.0
3409,26.0,84.0,0.0
3410,26.0,85.0,0.0
3411,26.0,86.0,0.0
3412,26.0,87.0,0.014554485
3413,26.0,88.0,0.0
3414,26.0,89.0,0.0
3415,26.0,90.0,0.0
3416,26.0,91.0,0.0
3417,26.0,92.0,0.0
3418,26.0,93.0,0.0
3419,26.0,94.0,0.0
3420,26.0,95.0,0.0
3421,26.0,96.0,0.0
3422,26.0,97.0,0.0
3423,26.0,98.0,0.0
3424,26.0,99.0,0.0
3425,26.0,100.0,0.0
3426,26.0,101.0,0.0
3427,26.0,102.0,0.0
3428,26.0,103.0,0.0
3429,26.0,104.0,0.0
3430,26.0,105.0,0.0
3431,26.0,106.0,0.0
3432,26.0,107.0,0.0
3433,26.0,108.0,0.0
3434,26.0,109.0,0.0
3435,26.0,110.0,0.0
3436,26.0,111.0,0.0
3437,26.0,112.0,0.0
3438,26.0,113.0,0.0
3439,26.0,114.0,0.0
3440,26.0,115.0,0.0
3441,26.0,116.0,0.0
3442,26.0,117.0,0.0
3443,26.0,118.0,0.0
3444,26.0,119.0,0.0
3445,26.0,120.0,0.0
3446,26.0,121.0,0.0
3447,26.0,122.0,0.0
3448,26.0,123.0,0.0
3449,26.0,124.0,0.0
3450,26.0,125.0,0.0
3451,26.0,126.0,0.0
3452,26.0,127.0,0.0
3453,26.0,128.0,0.0
3454,26.0,129.0,0.0
3455,26.0,130.0,0.0
3456,26.0,131.0,0.0
3457,26.0,132.0,0.0
3458,27.0,0.0,0.0
3459,27.0,1.0,0.0
3460,27.0,2.0,0.0
3461,27.0,3.0,0.2338750423490697
3462,27.0,4.0,0.0
3463,27.0,5.0,0.0
3464,27.0,6.0,0.0
3465,27.0,7.0,0.0
3466,27.0,8.0,0.0
3467,27.0,9.0,0.0
3468,27.0,10.0,0.0
3469,27.0,11.0,0.0
3470,27.0,12.0,0.0
3471,27.0,13.0,0.0
3472,27.0,14.0,0.0
3473,27.0,15.0,0.0
3474,27.0,16.0,0.0
3475,27.0,17.0,0.5452824679636659
3476,27.0,18.0,0.0
3477,27.0,19.0,0.0
3478,27.0,20.0,0.0
3479,27.0,21.0,0.0
3480,27.0,22.0,0.0
3481,27.0,23.0,0.0
3482,27.0,24.0,0.0
3483,27.0,25.0,0.0
3484,27.0,26.0,0.0
3485,27.0,27.0,0.0
3486,27.0,28.0,0.0
3487,27.0,29.0,0.0
3488,27.0,30.0,0.0
3489,27.0,31.0,0.0099
3490,27.0,32.0,0.0
3491,27.0,33.0,0.0
3492,27.0,34.0,0.0
3493,27.0,35.0,0.0
3494,27.0,36.0,0.0
3495,27.0,37.0,0.0
3496,27.0,38.0,0.0
3497,27.0,39.0,0.0
3498,27.0,40.0,0.0
3499,27.0,41.0,0.0
3500,27.0,42.0,0.0
3501,27.0,43.0,0.0
3502,27.0,44.0,0.0
3503,27.0,45.0,0.0
3504,27.0,46.0,0.0
3505,27.0,47.0,0.0
3506,27.0,48.0,0.0
3507,27.0,49.0,0.0
3508,27.0,50.0,0.0
3509,27.0,51.0,0.0
3510,27.0,52.0,0.0
3511,27.0,53.0,0.0
3512,27.0,54.0,0.0
3513,27.0,55.0,0.0
3514,27.0,56.0,0.0
3515,27.0,57.0,0.0
3516,27.0,58.0,0.0
3517,27.0,59.0,0.0
3518,27.0,60.0,0.0
3519,27.0,61.0,0.0
3520,27.0,62.0,0.0
3521,27.0,63.0,0.0
3522,27.0,64.0,0.0
3523,27.0,65.0,0.0
3524,27.0,66.0,0.0
3525,27.0,67.0,0.0
3526,27.0,68.0,0.0
3527,27.0,69.0,0.2955363393435152
3528,27.0,70.0,0.0
3529,27.0,71.0,0.0
3530,27.0,72.0,0.0
3531,27.0,73.0,0.0
3532,27.0,74.0,0.0
3533,27.0,75.0,0.0
3534,27.0,76.0,0.0
3535,27.0,77.0,0.0
3536,27.0,78.0,0.019019800998
3537,27.0,79.0,0.0
3538,27.0,80.0,0.0
3539,27.0,81.0,0.0
3540,27.0,82.0,0.0
3541,27.0,83.0,0.0
3542,27.0,84.0,0.056024193407929364
3543,27.0,85.0,0.0
3544,27.0,86.0,0.0
3545,27.0,87.0,0.0
3546,27.0,88.0,0.17572121042903502
3547,27.0,89.0,0.0
3548,27.0,90.0,0.0
3549,27.0,91.0,0.0
3550,27.0,92.0,0.0
3551,27.0,93.0,0.0
3552,27.0,94.0,0.0
3553,27.0,95.0,0.0
3554,27.0,96.0,0.0
3555,27.0,97.0,0.0
3556,27.0,98.0,0.0
3557,27.0,99.0,0.0
3558,27.0,100.0,0.0
3559,27.0,101.0,0.0
3560,27.0,102.0,0.0
3561,27.0,103.0,0.0
3562,27.0,104.0,0.0
3563,27.0,105.0,0.0
3564,27.0,106.0,0.0
3565,27.0,107.0,0.0
3566,27.0,108.0,0.0
3567,27.0,109.0,0.0
3568,27.0,110.0,0.0
3569,27.0,111.0,0.0
3570,27.0,112.0,0.0
3571,27.0,113.0,0.0
3572,27.0,114.0,0.0
3573,27.0,115.0,0.0
3574,27.0,116.0,0.0
3575,27.0,117.0,0.0
3576,27.0,118.0,0.0
3577,27.0,119.0,0.0
3578,27.0,120.0,0.0
3579,27.0,121.0,0.0
3580,27.0,122.0,0.0
3581,27.0,123.0,0.0
3582,27.0,124.0,0.0
3583,27.0,125.0,0.0
3584,27.0,126.0,0.0
3585,27.0,127.0,0.0
3586,27.0,128.0,0.0
3587,27.0,129.0,0.0
3588,27.0,130.0,0.0
3589,27.0,131.0,0.0
3590,27.0,132.0,0.0
3591,28.0,0.0,0.0
3592,28.0,1.0,0.0
3593,28.0,2.0,0.0
3594,28.0,3.0,0.0678326234790699
3595,28.0,4.0,0.0
3596,28.0,5.0,0.0
3597,28.0,6.0,0.0
3598,28.0,7.0,0.0
3599,28.0,8.0,0.0
3600,28.0,9.0,0.0
3601,28.0,10.0,0.0
3602,28.0,11.0,0.0
3603,28.0,12.0,0.0
3604,28.0,13.0,0.0
3605,28.0,14.0,0.0
3606,28.0,15.0,0.0
3607,28.0,16.0,0.019602
3608,28.0,17.0,0.21375989001025464
3609,28.0,18.0,0.0
3610,28.0,19.0,0.0
3611,28.0,20.0,0.0
3612,28.0,21.0,0.0
3613,28.0,22.0,0.0
3614,28.0,23.0,0.0
3615,28.0,24.0,0.0
3616,28.0,25.0,0.0
3617,28.0,26.0,0.0
3618,28.0,27.0,0.0
3619,28.0,28.0,0.0
3620,28.0,29.0,0.0
3621,28.0,30.0,0.0
3622,28.0,31.0,0.0
3623,28.0,32.0,0.0
3624,28.0,33.0,0.0
3625,28.0,34.0,0.0
3626,28.0,35.0,0.0
3627,28.0,36.0,0.0
3628,28.0,37.0,0.0
3629,28.0,38.0,0.0
3630,28.0,39.0,0.0
3631,28.0,40.0,0.0
3632,28.0,41.0,0.0
3633,28.0,42.0,0.0
3634,28.0,43.0,0.0
3635,28.0,44.0,0.0
3636,28.0,45.0,0.0
3637,28.0,46.0,0.0
3638,28.0,47.0,0.0
3639,28.0,48.0,0.0
3640,28.0,49.0,0.0
3641,28.0,50.0,0.0
3642,28.0,51.0,0.0
3643,28.0,52.0,0.0
3644,28.0,53.0,0.0
3645,28.0,54.0,0.0396
3646,28.0,55.0,0.113321820699
3647,28.0,56.0,0.0
3648,28.0,57.0,0.0
3649,28.0,58.0,0.0
3650,28.0,59.0,0.0
3651,28.0,60.0,0.0
3652,28.0,61.0,0.0
3653,28.0,62.0,0.0
3654,28.0,63.0,0.0
3655,28.0,64.0,0.0
3656,28.0,65.0,0.0
3657,28.0,66.0,0.0
3658,28.0,67.0,0.0
3659,28.0,68.0,0.0
3660,28.0,69.0,0.098558985
3661,28.0,70.0,0.0
3662,28.0,71.0,0.0
3663,28.0,72.0,0.0
3664,28.0,73.0,0.0
3665,28.0,74.0,0.0
3666,28.0,75.0,0.0
3667,28.0,76.0,0.0
3668,28.0,77.0,0.0
3669,28.0,78.0,0.014554485
3670,28.0,79.0,0.0
3671,28.0,80.0,0.0
3672,28.0,81.0,0.0
3673,28.0,82.0,0.0
3674,28.0,83.0,0.0
3675,28.0,84.0,0.0
3676,28.0,85.0,0.0
3677,28.0,86.0,0.0
3678,28.0,87.0,0.0
3679,28.0,88.0,0.11341296
3680,28.0,89.0,0.0
3681,28.0,90.0,0.0
3682,28.0,91.0,0.0
3683,28.0,92.0,0.0
3684,28.0,93.0,0.0
3685,28.0,94.0,0.0
3686,28.0,95.0,0.0
3687,28.0,96.0,0.0
3688,28.0,97.0,0.0
3689,28.0,98.0,0.0
3690,28.0,99.0,0.0
3691,28.0,100.0,0.0
3692,28.0,101.0,0.0
3693,28.0,102.0,0.0
3694,28.0,103.0,0.0
3695,28.0,104.0,0.0
3696,28.0,105.0,0.0
3697,28.0,106.0,0.0
3698,28.0,107.0,0.0
3699,28.0,108.0,0.0
3700,28.0,109.0,0.0
3701,28.0,110.0,0.0
3702,28.0,111.0,0.0
3703,28.0,112.0,0.0
3704,28.0,113.0,0.0
3705,28.0,114.0,0.0
3706,28.0,115.0,0.0
3707,28.0,116.0,0.0
3708,28.0,117.0,0.0
3709,28.0,118.0,0.0
3710,28.0,119.0,0.0
3711,28.0,120.0,0.0
3712,28.0,121.0,0.0
3713,28.0,122.0,0.0
3714,28.0,123.0,0.0
3715,28.0,124.0,0.0
3716,28.0,125.0,0.0
3717,28.0,126.0,0.0
3718,28.0,127.0,0.0
3719,28.0,128.0,0.0
3720,28.0,129.0,0.0
3721,28.0,130.0,0.0
3722,28.0,131.0,0.0
3723,28.0,132.0,0.0
3724,29.0,0.0,0.0
3725,29.0,1.0,0.0
3726,29.0,2.0,0.0
3727,29.0,3.0,0.0
3728,29.0,4.0,0.0
3729,29.0,5.0,0.0
3730,29.0,6.0,0.0
3731,29.0,7.0,0.0
